主图,ASIN,SKU,品牌,商品标题,商品主图,父体,类目路径,大类目,大类BSR,大类BSR增长数,大类BSR增长率,小类目,小类BSR,月销量,月销量增长率,月销售额($),月销售额增长率,价格($),Q&A,毛利率,FBA运费($),评分数,留评率,评分,月新增评分数,上架时间,配送方式,LQS,变体数,卖家数,BuyBox卖家,卖家所属地,卖家信息,BuyBox类型,Best Seller标识,Amazon's Choice,New Release标识,A+页面,视频介绍,AC关键词,重量,体积,最近更新
,B0BFWHWKNH,Size: 2019-2023 Dodge Ram 1500 2500 3500,Autorder,Autorder Custom Fit for Dashboard Cover Mat for 2019-2022 2023 Dodge Ram 1500 2500 3500 Accessories Dash Mat Flannel Nonslip Dash Cover Sunshade Glare UV Rays Protector Black,https://images-na.ssl-images-amazon.com/images/I/51nLBTusI3L._AC_US200_.jpg,B0C5J6BZYD,Automotive:Interior Accessories:Covers:Dash Covers,Automotive,"10,418",424,4%,Interior Dash Covers,20,277,-200%,"7,999",-2%,28.88,,60%,7.33,59,9.39%,4.20,26,2022-09-19,FBA,10,2,1,Autorder-US,CN,"公司名称：Guangzhou Huadi Auto Supplies Co., Ltd.
办公地址：
均禾街清湖苏元庄街三横路1号一栋2楼201
广州市
白云区
广东省
510440
CN",FBA,,,Y,Y,,,1.21 pounds,11.14 x 8.35 x 4.72 inches,2023-07-04
,B09XV6HM23,Size: UF648 6PCS,Partselect,Partselect 6PCS Ignition Coil Pack UF648 C1791 5C1848 Replacement for Jeep Grand Cherokee Wrangler Dodge Avenge Challenger Charger Durango RAM 1500 Chrysler Town &amp; Country VW Routan 3.6L V6 2011-2016,https://images-na.ssl-images-amazon.com/images/I/41OGjAVMJsL._AC_US200_.jpg,B0BZLKXL9Z,Automotive:Replacement Parts:Ignition Parts:Coil Packs,Automotive,"14,461","9,500",61%,Automotive Replacement Ignition Coil Packs,10,277,"-2,300%","19,387",-23%,69.99,,76%,6.39,109,9.03%,4.60,25,2022-04-13,FBA,9,35,1,carseafu,CN,公司名称：guang zhou shi che xi fu mao yi you xian gong si,FBA,,Y,,Y,,Automotive Replacement Ignition Coil Packs by Part,2.23 pounds,8 x 5 x 4 inches,2023-07-04
,B09BCNS14T,Color: White,YMHHefy,68406048AA Cabin Air Filter kit Compatible with Dodge Ram 1500 2500 3500 4500 5500 Air Conditioning Filter &amp; Access Door Replace 68052292AA 68318365AA,https://images-na.ssl-images-amazon.com/images/I/41RTPccUihL._AC_US200_.jpg,B0B7DSRC2Z,Automotive:Replacement Parts:Filters:Air Filters & Accessories:Passenger Compartment Air Filters,Automotive,"14,303","17,953",126%,Automotive Replacement Passenger Compartment Air Filters,191,275,"2,500%","4,312",25%,15.68,,51%,5.40,106,1.09%,4.40,3,2021-07-27,FBA,9,2,1,YHeshop,CN,"公司名称：Guangzhou Yinghe e-commerce Co., Ltd",FBA,,Y,,Y,,Automotive Replacement Passenger Compartment Air F,5.3 ounces,9.65 x 9.13 x 2.05 inches,2023-07-04
,B00DRH7CG8,,Metra Electronics,Metra 95-6518B Double Din Installation Kit for 2013-Up Ram 1500/2500/3500,https://images-na.ssl-images-amazon.com/images/I/41xgbAbRPmL._AC_US200_.jpg,B00XK1NDNC,Automotive:Replacement Parts:Lighting & Electrical:Electrical:Radio Accessories,Automotive,"30,497","-3,469",-11%,Automotive Replacement Radio Electrical Accessories,36,274,800%,"4,655",8%,16.98,41,53%,5.40,856,3.28%,4.60,9,2013-07-02,AMZ,7,1,28,Amazon,US,"公司名称：Kino Inc
电话号码：562-280-4163
办公地址：
12340
# B121
SEAL BEACH
CA
90740
US",AMZ,,Y,,,,apple carplay radio,0.05 pounds,8.6 x 1.4 x 5.3 inches,2023-07-03
,B08VHJVMZ9,Size: 4 buttons | Color: Black w/ red button,Zorratin,Zorratin Silicone Remote Key Fob Cover Protector for Ram 1500 2500 3500 2019 2020 2021 2022 4 buttons key,https://images-na.ssl-images-amazon.com/images/I/31dArMq4XLS._AC_US200_.jpg,B09JYGFK4H,Automotive:Interior Accessories:Key Shells,Automotive,"36,607","-17,641",-40%,Key Shells,404,272,-400%,"1,901",-4%,6.99,,30%,3.86,403,6.25%,4.80,17,2021-01-30,FBA,8,11,1,Zorratin,CN,"公司名称：jianfeng xia
办公地址：
三沙镇陇头村115号
宁德市
霞浦县
福建
355101
CN",FBA,,Y,,,,Key Shells by Zorratin,0.634 ounces,3 x 2 x 1 inches,2023-07-04
,B08ZKM3TZ5,Color: Amber - Smoked Lens,Boigoo,"Boigoo Front Grille Lights Compatible for 2004-2019 Ford F-150 Raptor &amp; 2013-2018 Dodge Ram 1500 Raptor Style Aftermarket Grilles, Cars Grid Decorative LED (Yellow Light Smoked Lens)",https://images-na.ssl-images-amazon.com/images/I/513IA5N80pL._AC_US200_.jpg,B08ZKKS83P,Automotive:Replacement Parts:Body & Trim:Body:Grilles,Automotive,"24,540","-9,938",-41%,Automotive Grilles,3,272,-300%,"6,525",-4%,23.99,28,68%,4.08,476,3.31%,4.30,9,2021-03-19,FBA,9,6,1,Boigoo,CN,"公司名称：Shenzhenshi Boyigao Zhihui Keji Youxian Gongsi
办公地址：
宝龙街道同乐社区景盛路50号3栋1楼
龙岗区
深圳
广东
518172
CN",FBA,,Y,,Y,,Automotive Grilles by Boigoo,5.3 ounces,10.98 x 2.4 x 1.61 inches,2023-07-04
,B0B9R7BY7D,Size: 52013994AB,ROVIKE,"Gas Cap, Diesel Fuel Cap For 2007-2021 Dodge Ram 2500 3500 4500 5500, 2010-2020 Ram 1500 2500 3500 4500 5500, ProMaster 1500 2500 3500,2005-2021 Jeep Liberty Wrangler Grand Cherokee,Replace 52013994AB",https://images-na.ssl-images-amazon.com/images/I/41fsKJ87fOL._AC_US200_.jpg,B0BP6ZCNZP,Automotive:Replacement Parts:Caps:Fuel Tank Caps,Automotive,"13,197","2,396",18%,Automotive Replacement Fuel Tank Caps,44,272,"1,900%","5,404",19%,19.87,5,64%,4.08,308,73.53%,3.80,200,2022-08-16,FBA,8,5,1,ROVIKE,CN,"公司名称：Wenzhou Maiji Electronic Commerce Co., Ltd
办公地址：
龙湾区永中街道永中西路288号万华锦园4幢902室
温州市
浙江
325024
CN",FBA,,,,,,,2.89 ounces,3.98 x 3.86 x 2.99 inches,2023-07-04
,B01M1JYPUA,"Size: 6'4"" Bed (09-18 1500; 10-23 2500; 19-23 Classic) | Color: Style: Soft Roll Up",MaxMate,MaxMate Soft Roll-up Truck Bed Tonneau Cover Compatible with 2009-2018 Dodge Ram 1500; 2010-2023 2500 3500; 2019-2023 Classic | 6'4&quot; (76&quot;) Bed | TCD169014,https://images-na.ssl-images-amazon.com/images/I/411ooqs-sAL._AC_US200_.jpg,B07KY29KG7,Automotive:Exterior Accessories:Truck Bed & Tailgate Accessories:Tonneau Covers,Automotive,"18,962","-4,983",-26%,Truck Tonneau Covers,85,271,"8,600%","48,509",86%,179.00,160,68%,30.39,"1,701",4.43%,4.50,12,2016-09-25,FBM,9,8,2,MaxMate Depot,US,"公司名称：Tyger Auto Inc.
电话号码：866-340-3038
办公地址：
1313 E. Maple Street
STE 201-565
BELLINGHAM
WA
98225
US",FBM,,Y,,Y,,Truck Tonneau Covers by MaxMate,0.01 ounces,75 x 9 x 5 inches,2023-07-04
,B08JBNKTW2,,Lightronic,"WV194109 In-Channel Window Visor Deflector Rain Guard, Dark Smoke 4-Pieces Set, for 2009-2018 Dodge Ram 1500 Crew Cab, 2010-2023 Ram 2500 &amp; 3500 Crew &amp; Mega Cab, 2019-2023 Ram 1500 Classic Crew Cab",https://images-na.ssl-images-amazon.com/images/I/515040crmPL._AC_US200_.jpg,B08JBNKTW2,Automotive:Exterior Accessories:Deflectors & Shields:Side Window Wind Deflectors & Visors,Automotive,"13,759","21,839",159%,Side Window Wind Deflectors & Visors,19,270,"1,200%","10,797",12%,39.99,3,56%,11.41,326,10.74%,4.30,29,2020-09-16,FBA,8,1,2,Lightronic,CN,"公司名称：Guangzhou Juntu Auto Accessories Co.,Ltd",FBA,,Y,,,,2018 ram 1500 window rain guards,1.5 pounds,39.4 x 7.2 x 2 inches,2023-07-04
,B08Z7W9J98,,BOOTOP PIN,68406048AA Cabin Air Filter 68318365AA &amp; 68052292AA Cabin Air Filter Access Door Compatible with Dodge Ram 1500 2500 3500 Cabin Air Filter Kit 5058693AA Kit by BOOTOP PIN,https://images-na.ssl-images-amazon.com/images/I/41NAPgchz-S._AC_US200_.jpg,B08Z7W9J98,Automotive:Replacement Parts:Filters:Air Filters & Accessories:Passenger Compartment Air Filters,Automotive,"23,151","-4,276",-22%,Automotive Replacement Passenger Compartment Air Filters,323,269,"4,200%","3,978",42%,14.79,,48%,5.40,293,3.35%,4.40,9,2021-03-16,FBA,9,1,1,LOYPP,CN,"公司名称：Dongguan Deyou Trading Co., Ltd.",FBA,,,,,,,5.9 ounces,8.5 x 7.7 x 1 inches,2023-07-03
,B0744H2YYQ,"Size: 3""F+2""R Only for Coil Spring",KSP PERFORMANCE,"KSP 3&quot;F+2&quot;R Leveling Lift Kits for Ram 1500 2009-2022,3 Inch Front Strut Spacers and 2 Inch Rear coil Spring Spacers Lift the Ram 1500 Pickup Black",https://images-na.ssl-images-amazon.com/images/I/41wgi18T-JL._AC_US200_.jpg,B0C4DHRF8S,"Automotive:Replacement Parts:Shocks, Struts & Suspension:Chassis:Body & Suspension Lift Kits",Automotive,"24,119","9,914",41%,Automobile Chassis Body & Suspension Lift Kits,11,265,600%,"19,872",6%,74.99,161,72%,9.41,"1,028",4.53%,4.40,12,2017-08-04,FBA,10,5,1,KSP Performance,CN,"公司名称：Ningbo Goldenlion Industry Co.,Ltd.
电话号码：1-818-666-8556",FBA,,,,Y,,,9.5 pounds,10.31 x 7.01 x 5.94 inches,2023-07-04
,B086PH2W6Y,Style: In-Channel - Smoke,Auto Ventshade,"Auto Ventshade [AVS] In-Channel Ventvisor | 2019 - 2023 RAM 1500 Crew Cab - Smoke, 4 pc. | 194818",https://images-na.ssl-images-amazon.com/images/I/41UsSEyVPfL._AC_US200_.jpg,B087Z7SLFJ,Automotive:Exterior Accessories:Deflectors & Shields:Side Window Wind Deflectors & Visors,Automotive,"20,674","-3,829",-18%,Side Window Wind Deflectors & Visors,55,264,500%,"17,157",5%,64.99,49,66%,12.67,"1,661",8.33%,3.90,22,2020-03-31,AMZ,9,4,8,Amazon,US,"公司名称：K Treadwell Inc
电话号码：870-256-4207",AMZ,,,,Y,,,0.63 pounds,47.25 x 12.25 x 1.88 inches,2023-07-04
,B09J2K9N6N,Style: Cabin Air Filter,VKVXCLON,"68406048AA Cabin Air Filter and Filter Access Door Compatible with Dodge Ram 1500 2500 3500 4500 5500 Cabin Air Filter Kit Replaces# 68318365AA, 5058693AA,?68052292AA",https://images-na.ssl-images-amazon.com/images/I/41Ai+DvToBL._AC_US200_.jpg,B0B87W993J,Automotive:Replacement Parts:Filters:Air Filters & Accessories:Passenger Compartment Air Filters,Automotive,"14,508","6,214",43%,Automotive Replacement Passenger Compartment Air Filters,242,263,"1,300%","4,176",13%,15.88,6,51%,5.40,140,4.56%,4.30,12,2021-10-08,FBA,9,2,1,Woclon,CN,公司名称：Guangzhou yunjinyue xinxi keji youxiangongsi,FBA,,Y,,Y,,Automotive Replacement Passenger Compartment Air F,5.9 ounces,9.8 x 9.13 x 2.17 inches,2023-07-04
,B07PK38FN2,,A-Premium,A-Premium Power Master Window Switch Front Driver Replacement for Dodge Ram 1500/2500/3500 2009-2010 Ram 1500/2500/3500/4500/5500 2011-2012 4602863AD,https://images-na.ssl-images-amazon.com/images/I/41QG-cLj0FL._AC_US200_.jpg,B07PK38FN2,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Interior Switches:Power Window,Automotive,"31,168","-7,070",-23%,Automotive Power Window Switches,52,263,-600%,"6,835",-6%,25.99,,69%,4.24,675,10.27%,3.80,27,2019-03-04,FBA,9,1,2,PremiumpartsWhosale,CN(HK),"公司名称：CENTURY HUATENG NETWORK OVERSEAS LIMITED
办公地址：
FLAT/RM 02, 7/F, SPA CENTRE
NO. 53-55 LOCKHART ROAD
WAN CHAI
HongKong
999077
HK",FBA,,,,Y,,,8.4 ounces,7.2 x 3.03 x 2.64 inches,2023-07-04
,B07P8W1V9S,,IRONTREE,"IRONTREE AW7163 Professional Water Pump Kit with Gasket for Dodge (Dakota Durango Ram 1500 Nitro), Jeep (Commander Grand Cherokee Liberty), Chrysler Aspen, 3.7L V6 4.7L V8 Engine, OE Replacement",https://images-na.ssl-images-amazon.com/images/I/41hY4WNwQIL._AC_US200_.jpg,B07P8W1V9S,Automotive:Replacement Parts:Engine Cooling & Climate Control:Water Pumps,Automotive,"17,201","9,934",58%,Automotive Replacement Engine Water Pumps,32,262,-300%,"8,381",-3%,31.99,6,61%,7.81,646,8.02%,4.70,21,2019-02-23,FBA,8,1,1,IRONTREE,CN,"公司名称：Yuhuan Baisite Trading Co., Ltd.",FBA,,Y,,,,Automotive Replacement Engine Water Pumps by IRONT,4.62 pounds,8.86 x 8.82 x 5.2 inches,2023-07-03
,B07Q9WLH99,,Husky Liners,"Husky Liners - Custom Fit Sunshade | 2009 - 2018 Dodge Ram 1500/2500/3500, 2019 Dodge Ram 1500 Classic | 97003",https://images-na.ssl-images-amazon.com/images/I/31wNgQIMcbL._AC_US200_.jpg,B07Q9WLH99,Automotive:Interior Accessories:Sun Protection:Sunshades:Windshield Sunshades,Automotive,"15,118","21,391",141%,Automotive Windshield Sunshades,414,262,"14,000%","14,396",140%,54.95,8,63%,11.83,135,3.44%,4.80,9,2019-04-01,AMZ,7,1,2,Amazon,,,AMZ,,Y,,,,Automotive Windshield Sunshades by Husky Liners,3.04 pounds,40.5 x 8 x 2.5 inches,2023-07-04
,B0869JTYVZ,Color: 06-08 dark gray,Yiz,"Yiz Dashboard Cover Dash Mat Pad Custom Fit for 2006-2008 Dodge Ram 1500 2500 3500,2009 Ram 2500 3500 4500 5500,2010 Ram 4500 5500 Without Cutout for Dash Speakers (06-08 Dark Gray) J16",https://images-na.ssl-images-amazon.com/images/I/41-DHl8KrEL._AC_US200_.jpg,B0869JLPG4,Automotive:Interior Accessories:Covers:Dash Covers,Automotive,"13,707","5,654",41%,Interior Dash Covers,47,261,"4,400%","8,821",44%,33.80,9,63%,7.49,312,2.68%,4.40,7,2019-04-27,NA,8,4,1,yizhouauto,CN,"公司名称：linyiyizhouguojimaoyiyouxiangongsi
办公地址：
通达路与解放路交汇处银座中心D座2单元1008室
临沂
兰山
山东
276000
CN",NA,,Y,,,,Interior Dash Covers by Yiz,1.1 pounds,16.93 x 12.28 x 2.68 inches,2023-07-04
,B0197H52XQ,Size: Smooth Textured | Color: Black,Tyger Auto,"Tyger Auto TG-FF8D4148 for 2009-2018 Dodge Ram 1500; 2019-2020 1500 Classic | Exclude R/T &amp; Rebel Models | Paintable Smooth Matte Black Pocket Bolt-Riveted Style Fender Flare Set, 4 Piece",https://images-na.ssl-images-amazon.com/images/I/411ABipzRVL._AC_US200_.jpg,B07KYSN7HL,Automotive:Replacement Parts:Body & Trim:Body:Fender Flares,Automotive,"28,900","-3,870",-13%,Automotive Fender Flares,19,261,"4,000%","33,408",40%,128.00,133,46%,49.71,"1,696",5.75%,4.50,15,2015-12-11,AMZ,9,2,2,Amazon,US,"公司名称：Tyger Auto Inc.
电话号码：866-340-3038
办公地址：
1313 E. Maple Street
STE 201-565
BELLINGHAM
WA
98225
US",AMZ,,Y,,Y,,Automotive Fender Flares by Tyger Auto,17.21 pounds,48.4 x 7.4 x 27.1 inches,2023-07-04
,B01JSM8552,,suspension dudes,(2) Front Stabilizer Bar Links FITS Dodge Ram 1500 4WD 2006-2018 K80894,https://images-na.ssl-images-amazon.com/images/I/41GyfhKt+ZL._AC_US200_.jpg,B01JSM8552,"Automotive:Replacement Parts:Shocks, Struts & Suspension:Sway Bars & Parts:Sway Bars",Automotive,"25,928","-6,524",-26%,Automotive Replacement Sway Bars,6,260,"-1,800%","9,357",-18%,35.99,43,68%,6.10,796,5.77%,4.40,15,2016-07-31,FBA,9,1,1,Suspension Dudes,US,"公司名称：Suspension Dudes NYC LLC
办公地址：
34 Lapsley Lane
LAKEWOOD
NJ
08701
US",FBA,,Y,,Y,,Automotive Replacement Sway Bars by suspension dud,2.27 pounds,39.4 x 39.4 x 19.7 inches,2023-07-03
,B0B9B5Z43S,Size: B:Concave Front+Flat Rear | Color: Full Set/Black,Huidasource,"Huidasource Car Seat Covers for Dodge Ram, Full Coverage Waterproof Leather Pickup Truck Seat Cushion Protector Custom Fit for 2009-2018 1500, 2010-2023 2500/3500 Quad Crew Mega Cab(Full Set/Black)",https://images-na.ssl-images-amazon.com/images/I/41bMs4Kdp7L._AC_US200_.jpg,B0BLS2HC8Y,Automotive:Interior Accessories:Seat Covers & Accessories:Seat Covers,Automotive,"33,587","-20,190",-60%,Automotive Seat Covers,241,260,"3,400%","46,537",34%,178.99,10,72%,22.75,66,8.08%,4.20,21,2022-08-09,FBA,9,9,1,Huidasource,CN,"公司名称：Tiantai Supersonic Automotive Supplies Co. LTD
办公地址：
坦头镇灵珠路
天台鑫合物业园8幢5楼
台州市
天台县
浙江省
317200
CN",FBA,,,,Y,,,18.66 pounds,26.5 x 22.75 x 7.25 inches,2023-07-04
,B07BW9C31J,,FAERSI,"FAERSI HVAC Fan Blower Motor Resistor Replacement for 1994-2008 Dodge Ram 1500 2500 3500 Pickup,1993-1999 Grand Cherokee Replaces RU109 973020 4720278 68004241AA 6800459AA 5012212AA HVAC Fan Resistor",https://images-na.ssl-images-amazon.com/images/I/31r6g9aA2ZL._AC_US200_.jpg,B07BW9C31J,Automotive:Replacement Parts:Motors:Blower,Automotive,"15,301","2,278",15%,Automotive Blower Motors,6,259,"1,400%","4,400",14%,16.99,3,61%,4.08,889,4.25%,4.50,11,2018-04-02,FBA,9,1,1,FAERSI Autoparts,CN,公司名称：shenzhenshinifeidianziyouxiangongsi,FBA,,Y,,Y,,Automotive Blower Motors by FAERSI,4.2 ounces,4.02 x 2.8 x 1.73 inches,2023-07-03
,B09LYR5FL9,Size: Driver Side,Papegia,68067731AA Ram Driver Side Lower Mirror Glass Compatible with 2009-2020 Dodge Ram 1500 2500 3500 4500 5500 Towing Mirror Ram Left Pass Convex Lower Mirror Glass with Rear Mounting Bracket,https://images-na.ssl-images-amazon.com/images/I/41l-LRz4pGL._AC_US200_.jpg,B09V5KZTNF,Automotive:Replacement Parts:Body & Trim:Body:Mirrors & Parts:Exterior Mirror Replacement Glass,Automotive,"31,241",-984,-3%,Automotive Exterior Mirror Replacement Glass,29,259,"-1,300%","4,400",-13%,16.99,,62%,3.86,184,3.86%,4.60,10,2021-09-14,FBA,10,2,1,Papegia,CN,"公司名称：guangzhoukexingxinxikejiyouxiangongsi
办公地址：
东风东路836号一座2003室-A63
广州市
越秀区
广东省
510060
CN",FBA,,Y,,Y,,ram 1500 side mirror replacement,3.84 ounces,7.52 x 3.94 x 1.18 inches,2023-07-04
,B07QWGSMXS,Number of Items: 1,Obaee,"Passengers Side Power Window Switch 56007695AC / 56007695AB, Compatible with 2002-2009 Dodge Ram 1500 2500 3500 4500 5500, Dakota, Durango, Intrepid, Stratus, Jeep Cherokee, Chrysler 300M, LHS",https://images-na.ssl-images-amazon.com/images/I/41hnrxG5JlL._AC_US200_.jpg,B0BXXT29VV,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Interior Switches:Power Window,Automotive,"20,695","2,933",14%,Automotive Power Window Switches,23,255,"1,000%","3,057",10%,11.99,3,53%,3.86,519,5.49%,4.40,14,2019-04-20,FBA,10,3,2,Aygaiyigu,CN,"公司名称：Guangzhou Aiyigu Garment CO.,LTD",FBA,,Y,,Y,,Automotive Power Window Switches by Obaee,0.03 pounds,1.2 x 0.1 x 0.1 inches,2023-07-04
,B07QKG3W8D,Style: Weatherbeater,Husky Liners,"Husky Liners - Weatherbeater | Fits 2019 - 2023 Ram 1500 Crew Cab w/o Factory Storage Box, Front &amp; 2nd Row Liners - Black, 3 pc. | 94001",https://images-na.ssl-images-amazon.com/images/I/417F70IxLfL._AC_US200_.jpg,B0BKR9TKGS,Automotive:Interior Accessories:Floor Mats & Cargo Liners:Floor Mats,Automotive,"30,186","-1,859",-6%,Automotive Floor Mats,230,254,400%,"31,252",4%,123.04,55,49%,43.83,"1,319",5.51%,4.70,14,2019-04-10,AMZ,9,2,4,Amazon,US,"公司名称：QT Quality LLC
办公地址：
7504 Perry St PO:31246
Cincinnati
Ohio
45231
US",AMZ,,Y,,Y,,Automotive Floor Mats by Husky Liners,10.75 pounds,37 x 32 x 2 inches,2023-07-03
,B073HZP9HK,Size: Easy Grip,Ronin Factory,COMBO PACK Magnetic Diesel Fuel Cap + DEF Cap Accessory for Dodge RAM TRUCK 1500 2500 3500 (2013-2018) with 6.7 CUMMINS EcoDiesel (Easy Grip),https://images-na.ssl-images-amazon.com/images/I/513eUbLSOOL._AC_US200_.jpg,B077M36PMQ,Automotive:Replacement Parts:Caps:Fuel Tank Caps,Automotive,"21,478","-4,229",-21%,Automotive Replacement Fuel Tank Caps,58,254,400%,"7,112",4%,28.00,79,70%,4.08,"3,573",0.00%,4.70,0,2016-08-10,FBA,9,2,1,RoninFactory,US,"公司名称：Ronin Factory LLC
办公地址：
3030 Robert Trent Jones Lane
Unit 225
LAS VEGAS
NV
89141
US",FBA,,Y,,Y,,Automotive Replacement Fuel Tank Caps by Ronin Fac,3.2 ounces,5.28 x 4.96 x 1.69 inches,2023-07-04
,B08KSM6VY1,Color: Dual Projector Black Housing,AKKON,"AKKON - For 09-18 Dodge Ram 1500 2500 3500 Projector &amp; Bar LED Headlights With Light Bulb Set, Low: H7 Bulb Included/High: H9 Bulb Included, Car Vehicle Light Assembly, Dual Projector Black Housing",https://images-na.ssl-images-amazon.com/images/I/51YD3+oynIL._AC_US200_.jpg,B092RFR5TW,"Automotive:Lights & Lighting Accessories:Lighting Assemblies & Accessories:Headlight Assemblies, Parts & Accessories:Headlight Assemblies",Automotive,"12,110","6,060",50%,Automotive Headlight Assemblies,11,253,900%,"72,355",9%,285.99,140,72%,35.77,581,6.72%,4.30,17,2019-06-26,FBM,8,3,2,AKKON,US,"公司名称：Autoholic Inc
电话号码：626-467-5445",FBM,,,,,,,23.4 pounds,14 x 0 x 0 inches,2023-07-03
,B07JCC7JVW,,Bull Ring,"Bull Ring Raised Fit Retractable Truck Bed Tie Down Anchors, Built for 2009-2022 Dodge RAM 1500, 2500, 3500 Trucks &amp; 2014-2019 Toyota Tundra CrewMax Trucks, Rail Cap Trim Required to Install (1 Pair)",https://images-na.ssl-images-amazon.com/images/I/41v3pmT3oAL._AC_US200_.jpg,B07JCC7JVW,Automotive:Exterior Accessories:Truck Bed & Tailgate Accessories:Tie Downs & Anchors,Automotive,"18,376",319,2%,Truck Tie Downs & Anchors,41,253,300%,"7,587",3%,29.99,24,69%,4.75,317,7.51%,4.20,19,2018-10-10,FBA,9,1,2,Bull Ring Direct,US,"公司名称：Bestop BullRing LLC
电话号码：951-894-5104
办公地址：
43352 Business Park Dr
TEMECULA
CA
92590
US",FBA,,,,Y,,,13.7 ounces,7.6 x 5.63 x 2.64 inches,2023-07-04
,B0BJ28DS24,"Color: A2, for Ram (2003-2018) Smoked Lens White Light",R&amp;F Auto,R&amp;F Auto LED Cab Lights 5Pcs Smoked Cab Roof Marker Lights Compatible with Ram 1500 2500 3500 (2003-2018) Pickup Trucks Roof Running Lamps,https://images-na.ssl-images-amazon.com/images/I/51KdET4DR+L._AC_US200_.jpg,B0BGPQB3WY,Lights & Lighting Accessories:Lighting Assemblies & Accessories:Signal Light Assemblies:Marker Light Assemblies:Top Clearance Marker Assemblies,Lights & Lighting Accessories,"23,900","-6,199",-19%,Automotive Vehicle Top Clearance Light Assemblies,17,251,700%,"16,563",7%,65.99,3,77%,5.40,74,6.37%,4.60,16,2022-10-09,FBA,10,13,2,R&F Auto,CN,"公司名称：shenzhenshiqikainakejiyouxiangongsi
办公地址：
沙头街道天安社区天安车公庙工业区
天安数码城天发大厦二层 F162D-201R25
深圳市
福田区
广东省
518042
CN",FBA,,Y,Y,Y,,Automotive Vehicle Top Clearance Light Assemblies,14 ounces,7.91 x 6.1 x 3.98 inches,2023-07-04
,B07G2FZ66B,Size: 6.4ft Bed | Configuration: 1500 classic/ 2500 3500,oEdRo,"OEDRO Soft Roll Up Truck Bed Tonneau Cover Compatible with 2002-2023 Dodge Ram 1500 Classic Only, 2003-2023 Dodge Ram 2500 3500, Fleetside 6.4 Ft Bed w/o Ram Box",https://images-na.ssl-images-amazon.com/images/I/41MEUnGM8OL._AC_US200_.jpg,B0C1SBBV11,Automotive:Exterior Accessories:Truck Bed & Tailgate Accessories:Tonneau Covers,Automotive,"19,414","1,927",10%,Truck Tonneau Covers,45,249,"-2,200%","57,267",-22%,229.99,96,71%,32.07,"1,011",6.43%,4.30,16,2018-09-22,AMZ,10,4,2,Amazon,CN,"公司名称：Yiwu PinLi E-commerce Co. , Ltd",AMZ,Y,Y,,Y,,Truck Tonneau Covers by oEdRo,25.55 pounds,75.2 x 9.8 x 5.1 inches,2023-07-04
,B0BX3YP6H7,Size: Dodge RAM,WAIROGA,Windshield Sun Shade for Dodge RAM 1500 2500 3500 2018 2019 2020 2021 2022 UP Window Shade Foldable Sun Visor Protector Blocks UV Rays Keep Your Car Cooler,https://images-na.ssl-images-amazon.com/images/I/61BehKtDP+L._AC_US200_.jpg,B0BX3XHJ8D,Automotive:Interior Accessories:Sun Protection:Sunshades:Windshield Sunshades,Automotive,"22,245","-1,183",-5%,Automotive Windshield Sunshades,501,248,"3,900%","5,453",39%,21.99,,49%,7.81,17,2.82%,4.70,7,2023-02-27,FBA,10,4,1,WAIROGA-US,CN,"公司名称：shenzhenshichangyangshijikejiyouxiangongsi
办公地址：
龙城街道嶂背社区嶂背路466号2#宿舍512
深圳市
龙岗区
广东省
518000
CN",FBA,,,,Y,,,1.04 pounds,14.61 x 13.07 x 3.43 inches,2023-07-04
,B09HZ4B8ZW,,KUST,"KUST Windshield Sun Shade for 2019-2023 Dodge RAM 1500 CrewCab,MegaCab Pickup,2Dr RegularCab,4Dr QuadCab Window Sunshade Sun Visor Protector Foldable Blocks UV Rays Keep Your Car Cooler",https://images-na.ssl-images-amazon.com/images/I/21uIgNCcEOL._AC_US200_.jpg,B09HZ4B8ZW,Automotive:Interior Accessories:Sun Protection:Sunshades:Windshield Sunshades,Automotive,"22,205",944,4%,Automotive Windshield Sunshades,461,248,"1,600%","6,090",16%,24.56,,62%,5.69,103,4.03%,4.60,10,2021-10-07,FBA,9,1,1,KUST JAPAN,JP,"公司名称：CAPAS Co., Ltd.",FBA,,Y,,Y,,Automotive Windshield Sunshades by KUST,12 ounces,13.11 x 12.24 x 1.34 inches,2023-07-04
,B093SR58DZ,,ROVIKE,"Locking Gas Cap, Lock Fuel Cap For Jeep Wrangler JK TJ, Liberty, Cherokee, Compass, Grand Cherokee, Commander, Patriot &amp; Dodge Ram 1500 2500,Journey,Caravan,Charger,Challenger,Dakota,Durango,Avenger",https://images-na.ssl-images-amazon.com/images/I/51PEH98ez9S._AC_US200_.jpg,B093SR58DZ,Automotive:Replacement Parts:Caps:Fuel Tank Caps,Automotive,"21,358","-3,738",-16%,Automotive Replacement Fuel Tank Caps,60,247,-300%,"3,208",-3%,12.99,20,54%,4.08,"1,370",10.12%,3.70,25,2021-04-28,FBA,8,1,1,ROVIKE,CN,"公司名称：Wenzhou Maiji Electronic Commerce Co., Ltd
办公地址：
龙湾区永中街道永中西路288号万华锦园4幢902室
温州市
浙江
325024
CN",FBA,,,,,,,4.2 ounces,3.9 x 3.9 x 2 inches,2023-07-03
