主图,ASIN,SKU,品牌,商品标题,商品主图,父体,类目路径,大类目,大类BSR,大类BSR增长数,大类BSR增长率,小类目,小类BSR,月销量,月销量增长率,月销售额($),月销售额增长率,价格($),Q&A,毛利率,FBA运费($),评分数,留评率,评分,月新增评分数,上架时间,配送方式,LQS,变体数,卖家数,BuyBox卖家,卖家所属地,卖家信息,BuyBox类型,Best Seller标识,Amazon's Choice,New Release标识,A+页面,视频介绍,AC关键词,重量,体积,最近更新
,B0BKZR6PPW,,Octomo,Octomo Center Console Organizer Fit for Rivian R1T Accessories 2022 Armrest Storage Box Insert Tray Secondary Interior Accessories,https://images-na.ssl-images-amazon.com/images/I/41vagVP+V6L._AC_US200_.jpg,B0BKZR6PPW,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"208,867","31,226",15%,Automotive Center Consoles,1361,27,"-6,800%",269,-68%,9.99,,37%,4.75,17,3.70%,3.40,1,2022-10-30,FBA,9,1,1,Octomo Direct,US,公司名称：TOYS PARTNER TRADE INC,FBA,,,,Y,,,9.1 ounces,8.46 x 6.97 x 1.93 inches,2023-06-27
,B0B7ZV34XN,Size: Windshield,AutofitPro,"AutofitPro Custom Fit Automotive Reflective Windshield Sunshade Compatible with 2022 2023 Rivian R1t Pick Up, Silver,Black",https://m.media-amazon.com/images/I/51BLcDy4+QL._AC_US200_.jpg,B0B812VWLQ,Automotive:Interior Accessories:Sun Protection:Sunshades:Windshield Sunshades,Automotive,"236,261","42,328",17%,Automotive Windshield Sunshades,2602,27,"63,300%",863,633%,31.99,,49%,11.41,7,3.70%,5.00,1,2022-07-27,FBA,7,3,2,AutofitPro,US,"公司名称：NXG. LLC
办公地址：
9009 Mendenhall Ct, Suite C
Suite C
Columbia
MD
21045
US",FBA,,,,,,,11.3 ounces,29 x 4.5 x 4.5 inches,2023-06-30
,B0BSL5SZM7,,RULLINE,RULLINE Aluminum Jack Pucks Jack Lifting Jack Pad Lift Point Adapter with Magnetic and Easy to Hold on Corner Compatible with Rivian R1T R1S -4 Pack with Storage Case,https://images-na.ssl-images-amazon.com/images/I/416tnmtJTvL._AC_US200_.jpg,B0BSL5SZM7,"Automotive:Tools & Equipment:Garage & Shop:Vehicle Lifts, Hoists & Jacks:Jacks:Floor Jacks",Automotive,"464,012","-48,560",-10%,Floor Jacks (Automotive),432,25,"-5,900%","2,147",-59%,85.90,,76%,7.65,4,4.00%,2.50,1,2022-12-31,FBA,8,1,1,Alpha racing,CN,"公司名称：Ruian Ruien international trade Co.,Ltd
办公地址：
塘下镇韩田村
温州市
瑞安市
浙江
325000
CN",FBA,,,,Y,,,4.31 pounds,8.27 x 8.23 x 3.5 inches,2023-06-27
,B0C2Y1PMN9,Color: Black,RIVIGEAR,"RIVIGEAR Rivian Charger Holder, Charging Cable Organizer with Chassis Bracket - Wall Mount Electric Vehicle Charging Accessories Compatible with Rivian R1T R1S Portable Charger",https://images-na.ssl-images-amazon.com/images/I/41IPBEdYKLL._AC_US200_.jpg,B0BVM71TXV,Automotive:Tools & Equipment:Garage & Shop:Electric Vehicle Charging Equipment:Charging Stations,Automotive,"360,780","-86,876",-24%,"Electric Vehicle Charging Station Accessories
Electric Vehicle Charging Stations","67
272",25,800%,624,8%,24.99,,85%,,2,4.00%,4.50,1,2023-04-18,NA,9,2,1,RIVIGEAR Direct,CN,公司名称：yingruiguojitiyufuwushenzhenyouxiangongsi,NA,,,,Y,,,,,2023-07-05
,B09ZRVDQ2Z,Color: 10mil,TWRAPS,TWRAPS Door Entry Clear Protection Film (PPF) for Rivian R1T 10mil,https://m.media-amazon.com/images/I/51boY92O8uL._AC_US200_.jpg,B09ZRKVNKP,Automotive:Car Care:Finishing:Protective Shields,Automotive,"226,574","-51,121",-15%,Protective Shields,202,18,"-8,500%","1,259",-85%,69.95,,79%,4.08,13,11.11%,5.00,2,2022-05-07,FBM,9,2,1,TWRAPS,US,公司名称：SilverWiz,FBM,,,,Y,,,8 ounces,6 x 2 x 2 inches,2023-06-27
,B0BCH8Q986,,SMARTLINER,SMARTLINER Custom Fit All Weather Black Front Trunk Liner Compatible with 2022-2023 Rivian R1T,https://m.media-amazon.com/images/I/31IvuZ23gcL._AC_US200_.jpg,B0BCH8Q986,Automotive:Interior Accessories:Floor Mats & Cargo Liners:Floor Mats,Automotive,"149,013","315,915",125%,Automotive Floor Mats,1240,17,"-5,300%","1,461",-53%,85.98,,62%,21.07,12,5.88%,5.00,1,2022-08-29,AMZ,9,1,3,Amazon,US,"公司名称：Absolute Trade, Inc.
办公地址：
6735 Conroy Rd Suite 310
Orlando
FL
32835
US",AMZ,,,,Y,,,4.74 pounds,"9""L x 9""W x 48""Th",2023-06-28
,B0BV6WZHBT,,Sukemichi,Sukemichi Front and Rear Entry Guards Door Sill Guards Scuff Plate Protectors for RIVIAN R1T Accessories -4 Pack,https://m.media-amazon.com/images/I/518fXMCppKL._AC_US200_.jpg,B0BV6WZHBT,Automotive:Interior Accessories:Door Entry Guard,Automotive,"154,951","-67,001",-30%,Automotive Door Entry Guard,368,16,"50,000%",799,500%,49.99,,66%,9.73,1,0.00%,1.00,0,2023-02-07,FBA,6,1,1,sukemichi,CN,公司名称：shenzhenshi maite maoyi youxian gongsi,FBA,,,,,,,14.4 ounces,18.23 x 3.19 x 2.32 inches,2023-06-30
,B0BHTNKMZH,Size: 4 Pucks | Color: Include Case & Screen Kit,1EV,"Team 1EV Billet Aluminum Heavy Duty Lifting Jack Pad Pucks for Rivian R1T / R1S (4 Pucks, Include Case &amp; Screen Kit)",https://m.media-amazon.com/images/I/41VlJqPPisL._AC_US200_.jpg,B0BHTKVRB5,"Automotive:Tools & Equipment:Garage & Shop:Vehicle Lifts, Hoists & Jacks:Jacks:Floor Jacks",Automotive,"163,693","245,824",181%,Floor Jacks (Automotive),252,15,"-1,100%","2,848",-11%,189.90,,81%,7.49,3,0.00%,2.50,0,2022-10-09,FBM,9,5,1,T Sportline,US,"公司名称：T Sportline, LLC
办公地址：
9256 1/2 hall rd
DOWNEY
CA
90241
US",FBM,,,Y,Y,,,4 pounds,9.5 x 8.5 x 4 inches,2023-06-28
,B0BR9YZKTX,,HAPPYHORSE,HAPPYHORSE Car Handrails Storage Box for Rivian R1T R1S 2022+ Center Console Handrails Storage Box Insert Pallet Manager Accessories,https://images-na.ssl-images-amazon.com/images/I/51G3eaYwyuL._AC_US200_.jpg,B0BR9YZKTX,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"625,526","-343,414",-55%,Automotive Center Consoles,3300,15,"60,000%",179,600%,11.99,,45%,4.75,,,,,2022-12-28,FBA,8,1,2,CARPART,CN,"公司名称：Shenzhen Yuechi Trading Co., Ltd.
办公地址：
龙岗区龙城街道晨光路99号
缤纷世纪A座26J
深圳市
龙岗区
广东
518100
CN",FBA,,,,Y,,,8.8 ounces,8.43 x 6.89 x 1.93 inches,2023-06-29
,B0BZ7V8FQZ,Color: Pack of 4,RYANSTAR RACING,RYANSTAR RACING Aluminum Jack Lifting Jack Pad Lift Point Adapter with Storage Case Compatible with Rivian R1T R1S -4 Pack,https://m.media-amazon.com/images/I/41LMZT842hL._AC_US200_.jpg,B0C4KSSF28,"Automotive:Tools & Equipment:Garage & Shop:Vehicle Lifts, Hoists & Jacks:Jacks:Floor Jacks",Automotive,"188,938","-26,170",-7%,Floor Jacks (Automotive),259,14,,"1,119",,79.99,,81%,3.22,15,7.14%,4.00,1,2023-03-21,FBA,10,2,1,qlkylin,CN,"公司名称：Ruian Kylin Import And Export Co.,Ltd.
电话号码：1-651-215-1127",FBA,,,,Y,,,4.37 pounds,8.46 x 8.35 x 3.5 inches,2023-07-03
,B0BP9YVYZJ,,3D MAXpider,3D MAXpider Custom Fit Kagu Floor Mat (Black) Compatible with RIVIAN R1T 2022-2023 - Full Set,https://images-na.ssl-images-amazon.com/images/I/410AKVpm1+L._AC_US200_.jpg,B0BP9YVYZJ,Automotive:Interior Accessories:Floor Mats & Cargo Liners:Floor Mats,Automotive,"720,148","-259,203",-36%,Automotive Floor Mats,5979,13,"-5,700%","2,525",-57%,194.29,,74%,21.07,1,0.00%,4.00,0,2022-12-05,FBM,9,1,7,autopartstoys,US,"公司名称：BEC Auto Repair Supplies, LLC
电话号码：561-747-3434
办公地址：
125 W. Indiantown Road
JUPITER
FL
33458
US",FBM,,,,Y,,,6.8 pounds,32 x 22 x 5 inches,2023-06-21
,B0BQ9QQ9BM,,JHD-TOGO,"JHD-TOGO for Rivian Jack Pad,Floor Jack Lifting Point,Jack Pad Adapter Tools with Storage Case Compatible with Rivian R1T R1S(4 Pack)",https://m.media-amazon.com/images/I/51+LV3MVBFL._AC_US200_.jpg,B0BQ9QQ9BM,"Automotive:Tools & Equipment:Garage & Shop:Vehicle Lifts, Hoists & Jacks:Jacks:Floor Jacks",Automotive,"152,393","-272,240",-54%,Floor Jacks (Automotive),234,13,"40,000%","1,208",400%,92.99,,77%,7.49,1,0.00%,5.00,0,2022-12-15,FBA,9,1,1,JHD-TOGO,CN,"公司名称：cheng du shi jin hong da ke ji you xian gong si
办公地址：
天府大道北段
1700号6栋1单元7层710号
成都市
高新区
四川
610041
CN",FBA,,,,Y,,,3.65 pounds,7.09 x 7.09 x 3.15 inches,2023-07-02
,B0C22YV6NV,Size: 4 Pack,RULLINE,RULLINE Aluminum Jack Pucks Jack Lifting Jack Pad Lift Point Adapter with Magnetic and Easy to Hold on Corner Compatible with Rivian R1T R1S -4 Pack with Storage,https://m.media-amazon.com/images/I/41BvDjVFfKL._AC_US200_.jpg,B0C88WP1DH,"Automotive:Tools & Equipment:Garage & Shop:Vehicle Lifts, Hoists & Jacks:Jacks:Floor Jacks",Automotive,"211,084","575,440",639%,Floor Jacks (Automotive),293,11,,879,,79.99,,75%,7.65,,,,,2023-04-10,FBA,8,2,1,Alpha racing,CN,"公司名称：Ruian Ruien international trade Co.,Ltd
办公地址：
塘下镇韩田村
温州市
瑞安市
浙江
325000
CN",FBA,,,,Y,,,4.38 pounds,8.43 x 8.31 x 3.46 inches,2023-07-03
,B0B85PXWNT,Size: Top + Bottom,TWRAPS,TWRAPS Hood Clear Protection Film (PPF) for Rivian R1T/R1S Top + Bottom,https://images-na.ssl-images-amazon.com/images/I/41B+0YVYTgL._AC_US200_.jpg,B0B85FLT9G,Automotive:Car Care:Finishing:Protective Shields,Automotive,"320,599","-68,251",-21%,"Protective Shields
Automotive Exterior Accessories","193
37519",11,"3,300%","2,199",33%,199.95,,83%,3.40,1,0.00%,4.00,0,2022-07-29,FBM,7,2,1,TWRAPS,US,公司名称：SilverWiz,FBM,,,,Y,,,0.4 pounds,,2023-06-27
,B0C2H137GJ,,BEEGROW,"BEEGROW Front Trunk Mats for Rivian R1T Accessories 2022 2023, All-Weather TPE Front Cargo Liners Custom Fit R1T (2PCS, Frunk Upper Mat+Lower Mat)",https://images-na.ssl-images-amazon.com/images/I/41epSMW7TIL._AC_US200_.jpg,B0C2H137GJ,Automotive:Interior Accessories:Floor Mats & Cargo Liners:Cargo Liners,Automotive,"760,468","-447,313",-59%,Cargo Liners,2274,10,,649,,64.99,,65%,13.09,,,,,2023-04-13,FBA,6,1,1,BEEGROW,CN,"公司名称：ningbomifengshengzhangkejiyouxiangongsi
办公地址：
新碶街道宝山路67号（凤凰国际商务广场）
3幢1007室
宁波市
北仑区
浙江省
315800
CN",FBA,,,,,,,2 pounds,24.4 x 23 x 4.9 inches,2023-06-29
,B0BXCMC6QQ,,ISSYAUTO,"ISSYAUTO License Plate Holder Compatible with Rivian R1T R1S 2022 2023 Aluminum License Plate Mount Kit License Plate Frame, Height-Adjustable",https://m.media-amazon.com/images/I/51kvMk1uO6L._AC_US200_.jpg,B0BXCMC6QQ,Automotive:Exterior Accessories:License Plate Covers & Frames:Frames,Automotive,"130,056",,,License Plate Frames,1400,8,,399,,49.99,,77%,4.24,,,,,2023-03-02,FBA,7,1,1,ISSYAUTO,CN,"公司名称：GUANGZHOU SHIYIZHONG XINXI KEJI YOUXIANGONGSI
电话号码：00-861-382-503-0064
办公地址：
西增路63号自编C10号楼泰荣商务中心309室
广州
荔湾区
广东
510160
CN",FBA,,,,Y,,,7 ounces,7.83 x 5.63 x 2.83 inches,2023-06-30
,B0BKT1H8RH,Color: Satin Black,TWRAPS,Spokes Vinyl Covers for Rivian's 21&quot; Road Wheels (R1T/R1S) (Satin Black),https://images-na.ssl-images-amazon.com/images/I/61CSDspMAvL._AC_US200_.jpg,B0B85FXXXN,Automotive:Motorcycle & Powersports:Parts:Wheels & Tires:Wheels & Accessories:Spokes & Spoke Nipples,Automotive,"316,435","195,902",62%,Powersports Spokes,111,6,"10,000%",659,100%,109.95,,81%,4.75,,,,,2022-10-27,FBM,7,3,1,TWRAPS,US,公司名称：SilverWiz,FBM,,,,,,,1 pounds,17 x 12 x 0.5 inches,2023-06-16
,B0BTLVTQHT,,ISSYAUTO,ISSYAUTO Passenger Side Door Insert Storage Bag Organizer Emergency Tool Bag Compatible with 2022 Rivian R1S R1T Multi-Purpose Pouch Organizer Bag Rivian Accessories,https://m.media-amazon.com/images/I/41XXx7LFRKL._AC_US200_.jpg,B0BTLVTQHT,Automotive:Interior Accessories:Consoles & Organizers:Trays & Bags,Automotive,"177,786","-134,860",-21%,Automotive Trays & Bags,363,6,"20,000%",239,200%,39.99,,71%,5.69,1,0.00%,3.00,0,2023-01-31,FBA,8,1,1,ISSYAUTO,CN,"公司名称：GUANGZHOU SHIYIZHONG XINXI KEJI YOUXIANGONGSI
电话号码：00-861-382-503-0064
办公地址：
西增路63号自编C10号楼泰荣商务中心309室
广州
荔湾区
广东
510160
CN",FBA,,,,Y,,,10.2 ounces,12.4 x 8.78 x 2.56 inches,2023-06-21
,B0BPFFQDDT,,PACEWALKER,PACEWALKER Center Console Organizer Tray for Rivian R1T/R1S ABS Material with PVC Trim,https://m.media-amazon.com/images/I/51BgWh49vjL._AC_US200_.jpg,B0BPFFQDDT,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"196,902","722,121",275%,Automotive Center Consoles,1563,6,,83,,13.99,,46%,5.40,,,,,2022-12-07,FBA,8,1,1,Pacewalker,CN,"公司名称：RuianCitylingdianE-CommerceCo.,Ltd
办公地址：
莘塍街道锦佳华庭3栋1单元602室东首
温州市
瑞安市
浙江
325200
CN",FBA,,,,Y,,,10.5 ounces,9.69 x 8.82 x 2.4 inches,2023-06-29
,B0BQ2TZ8WY,,Pulaim,"Jack Pucks, Aluminum Jack Lifting Jack Pad Compatible with Rivian R1T/R1S, Jack Lift Adapter Heavy Duty, Floor Jack Lifting Point, 4 Pack, with Storage Case",https://m.media-amazon.com/images/I/41caGc6V64L._AC_US200_.jpg,B0BQ2TZ8WY,"Automotive:Tools & Equipment:Garage & Shop:Vehicle Lifts, Hoists & Jacks:Jacks:Floor Jacks",Automotive,"178,329",,,Floor Jacks (Automotive),270,6,,539,,89.99,,77%,7.49,,,,,2022-12-13,FBA,6,1,1,koofang,CN,"公司名称：kuofanghenanmaoyiyouxiangongsi
办公地址：
龙润庄王嘉苑二号院2号楼
2单元2603
郑州市
高新技术开发区
河南省
450000
CN",FBA,,,,,,,3.78 pounds,7.95 x 7.44 x 3.66 inches,2023-06-30
,B0BLYYLZS6,Color: Silicone pad - Black,ZQULOYO,ZQULOYO Center Console Organizer Box for Rivian R1T &amp; Rivian R1S Accessories 2022 2023 Armrest Storage Tray ABS Material with PVC Trim (Black),https://m.media-amazon.com/images/I/41MG4ZNByYL._AC_US200_.jpg,B0BM3X771H,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"129,325","70,257",17%,Automotive Center Consoles,1215,6,"-4,400%",95,-44%,15.99,,55%,4.75,1,0.00%,4.00,0,2022-11-09,FBA,9,2,1,FJSJ,CN,"公司名称：wenzhoushifajisuji
办公地址：
莘塍街道周田村周兴路14号
温州市
瑞安市
浙江省
325200
CN",FBA,,,,Y,,,8.8 ounces,8.43 x 6.97 x 1.89 inches,2023-07-03
,B0BHFCS4QN,Size: Fronts Only | Color: 20% Fronts Only,TRUE LINE Automotive,True Line Automotive Precut Window Tint Kit Compatible with Rivian R1T 2022 2023 20% Fronts Only,https://images-na.ssl-images-amazon.com/images/I/21cLVH+MoHL._AC_US200_.jpg,B0BHFDF56D,Automotive:Interior Accessories:Sun Protection:Window Tinting Kits,Automotive,"739,794","492,294",67%,Automobile Window Tinting Kits,481,4,,139,,34.99,,57%,9.73,2,25.00%,3.10,1,2022-10-04,FBM,5,38,2,Trueline Automotive,US,"公司名称：Michigan
办公地址：
37297 South Groesbeck Highway
CLINTON TOWNSHIP
MI
48036
US",FBM,,,,,,,5.6 ounces,28 x 4 x 0 inches,2023-06-22
,B0B761Q8HQ,Color: Silver/White,HeatShield,"HeatShield, The Original Windshield Sun Shade, Custom-Fit for Rivian R1T Truck (Crew Cab) 2021, 2022, 2023 Silver Series",https://m.media-amazon.com/images/I/41HiXNsiviL._AC_US200_.jpg,B0B761P2NN,Automotive:Interior Accessories:Sun Protection:Sunshades:Windshield Sunshades,Automotive,"208,993",,,Automotive Windshield Sunshades,2672,4,,199,,49.95,,60%,12.25,1,0.00%,5.00,0,2022-07-20,FBM,8,2,1,HeatShield,US,"公司名称：Aircraft Covers, Inc
办公地址：
18850 Adams Court
MORGAN HILL
CA
95037
US",FBM,,,,,,,2 pounds,36 x 5 x 5 inches,2023-07-03
,B0BZD3LDCN,,sportuli,"Waterproof Car Cover Replace for 2022-2023 Rivian R1T, 300D Oxford Fabric with Inner PU Coating Custom-fit All Weather Car Covers with Zipper Door for Snow Rain Dust Hail Protection",https://images-na.ssl-images-amazon.com/images/I/41oXUNb5I-L._AC_US200_.jpg,B0BZD3LDCN,Automotive:Exterior Accessories:Covers:Full Car Covers,Automotive,"316,383","13,454",4%,Full Exterior Covers,744,3,,227,,75.98,,74%,8.13,,,,,2023-03-22,FBA,6,1,1,Ruimenghanaus,CN,公司名称：Shanghai Ruimeng E-commerce Co. Ltd,FBA,,,,,,,6 pounds,10 x 5 x 4 inches,2023-06-27
,B0BQ1GV1KT,,BESTAOO,BESTAOO 4 Pack Jack Pucks Aluminum Floor Jack Lifting Jack Pad Lift Point Adapter Compatible with Rivian R1T R1S (4Pack),https://images-na.ssl-images-amazon.com/images/I/41UfSaoDhGL._AC_US200_.jpg,B0BQ1VGN9S,"Automotive:Tools & Equipment:Garage & Shop:Vehicle Lifts, Hoists & Jacks:Jacks:Floor Jacks",Automotive,"1,003,024","-224,036",-22%,Floor Jacks (Automotive),813,3,"140,000%",299,1400%,99.99,,78%,7.49,,,,,2022-12-13,FBA,8,1,1,,,,FBA,,,,Y,,,3.63 pounds,7.28 x 7.17 x 3.23 inches,2023-06-28
,B0BV6VYLST,,Sukemichi,"Sukemichi Aluminum Floor Jack Pad Jack Pucks Shock-Absorbing Lift Chassis Support Block for RIVIAN R1T R1S Accessories,4 Pack,Silver Plating",https://images-na.ssl-images-amazon.com/images/I/51zcJIAkZIL._AC_US200_.jpg,B0BV6VYLST,"Automotive:Tools & Equipment:Garage & Shop:Vehicle Lifts, Hoists & Jacks:Jacks:Floor Jacks",Automotive,"1,060,430","-474,139",-45%,Floor Jacks (Automotive),873,3,"13,300%",299,133%,99.99,,78%,7.49,1,0.00%,5.00,0,2023-02-07,FBA,8,1,1,sukemichi,CN,公司名称：shenzhenshi maite maoyi youxian gongsi,FBA,,,,,,,3.63 pounds,7.24 x 7.24 x 3.19 inches,2023-07-05
,B0BZCRK5ZC,,ISSYAUTO,ISSYAUTO Jack Pucks Floor Jack Lifting Jack Pad Lift Point Adapter Compatible with Rivian R1T R1S 2022 2023 Heavy Duty Aluminum Lifting Jack Pad Kit 4 Pucks,https://images-na.ssl-images-amazon.com/images/I/41Ngwn9dKBL._AC_US200_.jpg,B0BZCRK5ZC,"Automotive:Tools & Equipment:Garage & Shop:Vehicle Lifts, Hoists & Jacks:Jacks:Floor Jacks",Automotive,"947,318","587,621",62%,Floor Jacks (Automotive),664,2,,207,,103.88,,78%,7.49,,,,,2023-03-22,FBA,7,1,1,ISSYAUTO,CN,"公司名称：GUANGZHOU SHIYIZHONG XINXI KEJI YOUXIANGONGSI
电话号码：00-861-382-503-0064
办公地址：
西增路63号自编C10号楼泰荣商务中心309室
广州
荔湾区
广东
510160
CN",FBA,,,,Y,,,3.67 pounds,7.17 x 7.17 x 3.15 inches,2023-06-23
,B0BNWXVC5N,Color: Black Yellow | Size: 5 Seats Full Set With Pillow,JARMAY,"JARMAY Car Seat Cover for Rivian R1T 2022, Durable Wear Resistant Waterproof Seat Cover, Breathable No Odor Premium Leather Vehicle Interior Accessories.(Luxury 5 Seats,Black Yellow)",https://images-na.ssl-images-amazon.com/images/I/51Ydhhd9BTL._AC_US200_.jpg,B0BNWSZKWN,Automotive:Interior Accessories:Seat Covers & Accessories:Seat Covers,Automotive,"531,630","1,449,831",273%,Automotive Seat Covers,5146,2,,396,,198.00,,76%,17.29,,,,,2022-12-03,FBM,,10,1,basketballok,CN,"公司名称：boaixianfushuangbaihuolingshouwangdian
办公地址：
月山镇上庄村老啤酒厂门口东30米
焦作市
博爱县
河南
454450
CN",FBM,,,,,,,9.92 pounds,25.59 x 21.26 x 4.72 inches,2023-06-21
,B0BXKGHN4N,,KUST,KUST Bed Mat Compatible with Rivian R1T 2022 2023 2024 All Weather Truck Bed Liner 5Ft Heavy Duty Car Mat Thick TPE,https://images-na.ssl-images-amazon.com/images/I/41gApb7ghSL._AC_US200_.jpg,B0BXKGHN4N,Automotive:Exterior Accessories:Truck Bed & Tailgate Accessories:Truck Bed Mats,Automotive,"919,183","-683,339",-74%,Truck Bed Mats,306,2,"180,000%",297,1800%,148.88,,76%,13.93,,,,,2023-03-05,FBA,8,1,1,KUST JAPAN,JP,"公司名称：CAPAS Co., Ltd.",FBA,,,,Y,,,6 pounds,28 x 18 x 3 inches,2023-06-26
,B0B638SYF2,,SKTU,SKTU UPGRADED for 2022 2023 Rivian R1T/R1S Center Console Organizer 2023 Rivian R1T Adventure/R1S Adventure Tray Armrest Secondary Storage Box 2022 2023 R1T/R1S Accessories with Coin Holder,https://m.media-amazon.com/images/I/41xtplz-2nL._AC_US200_.jpg,B0B638SYF2,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"193,918","1,633,029",929%,Automotive Center Consoles,1512,2,"-10,000%",34,-100%,17.35,,52%,5.69,4,0.00%,2.30,0,2022-07-05,FBM,8,1,1,"Shenzhen best card trade Co., Ltd",CN,"公司名称：Shenzhen best card trade Co., Ltd
办公地址：
高峰社区三合路1号5栋328
深圳
龙华区
广东
518000
CN",FBM,,,,Y,,,10.8 ounces,9.8 x 7.72 x 3.03 inches,2023-06-28
,B0BYJLKB4B,,APESER,"APESER Compatible with Rivian R1T/R1S Center Console Organizer 2022 2023, for R1T/R1S Center Console Organizer Tray, Center Aremrest Secondary Storage Box with Rubber Mats","https://m.media-amazon.com/images/I/51vYXoT7A3L._AC_SR200,200_.jpg",B0BYJLKB4B,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"187,552","147,472",32%,Automotive Center Consoles,1593,2,,31,,15.99,,58%,4.24,7,0.00%,3.80,3,2023-03-14,FBA,8,1,1,APESER Direct,CN,"公司名称：shenzhenshitianchenglizhimaoyiyouxiangongsi
办公地址：
3dongABCDzuoA1002-08
longgangqubantianjiedaogangtoushequtiananyunguchanyeyuanyiqi
shenzhenshi
guangdongsheng
518000
CN",FBA,,,,,,,8.48 Ounces,8.26 x 6.88 x 1.77 inches,2023-07-03
,B0BPWW69LX,,RERPRO,RERPRO Jack Pucks Floor Jack Lifting Pad Jack Pad Lift Point Adapter Compatible with Rivian R1T R1S Exterior Accessoris Aluminum Jack Stand Pads Silver 4 Pack,https://images-na.ssl-images-amazon.com/images/I/41deMLvrWdL._AC_US200_.jpg,B0BPWW69LX,"Automotive:Tools & Equipment:Garage & Shop:Vehicle Lifts, Hoists & Jacks:Jacks:Floor Jacks",Automotive,"253,013","249,774",99%,Floor Jacks (Automotive),306,2,"10,000%",199,100%,99.99,,78%,7.49,,,,,2023-01-27,FBA,8,1,1,RERPRO,CN,"公司名称：Shenzhenshi Maikedianziyouxiangongsi
办公地址：
平湖街道良安田社区良白路257号D栋201
深圳省
龙岗区
广东省
518000
CN",FBA,,,,Y,,,3.65 pounds,3 x 3 x 2.8 inches,2023-06-28
,B0BWRFXPZN,,Tesmirror,Tesmirror Fit All Weather Black Front Trunk Liner Compatible with 2022-2023 Rivian R1T,https://images-na.ssl-images-amazon.com/images/I/41WjjiIBAUL._AC_US200_.jpg,B0BWRFXPZN,Automotive:Interior Accessories:Floor Mats & Cargo Liners:Cargo Liners,Automotive,"1,470,913","-523,209",-36%,Cargo Liners,4217,2,,139,,80.23,,64%,14.77,,,,,2023-02-23,FBA,7,1,1,Tesmirror,CN,"公司名称：ruianshichensumaoyiyouxiangongsi
办公地址：
汀田街道联前村（农村合作银行后）
温州市
瑞安市
浙江省
325200
CN",FBA,,,,Y,,,6.34 pounds,20 x 9 x 9 inches,2023-07-04
,B0BYSR53WX,Color: Yellow,R RUIYA,(Updated) R RUIYA 2023 Rivian R1T Center Console Organizer for 2022 2023 Rivian R1T/ R1S Rivian R1T 2023 Console Organizer Tray for Rivian R1T R1S Armrest Box Organizer for Rivian Accessories (Yellow),https://images-na.ssl-images-amazon.com/images/I/51VCpAG9fDL._AC_US200_.jpg,B0BYSV1GSB,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"961,405","166,071",17%,Automotive Center Consoles,4985,1,"-3,000%",18,-30%,18.97,,85%,,,,,,2023-03-16,FBM,7,5,1,R RUIYA,CN,公司名称：Shenzhen shi Hua Hao dianzi tongxun youxian gongsi,FBM,,,,Y,,,,,2023-06-15
,B0BPSL59DS,Color: 4X R1T Front & Rear Door Side Storage Box,LUWU,LUWU for 2022 Rivian R1T Front/Rear Door Side Storage Box 2023 R1T Truck Center Console Organizer 2022 R1T Armrest Console Organizer 2023 R1T ABS Black Organizer Insert Tray Phone Coin Container 4PCS,https://images-na.ssl-images-amazon.com/images/I/415vilS6mQL._AC_US200_.jpg,B0BYSTZT3M,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"1,038,626","416,991",40%,Automotive Center Consoles,5265,1,,22,,22.99,,67%,4.24,,,,,2022-12-11,FBM,8,2,1,LU WU,CN,"公司名称：Shenzhen Sanmu E-Commerce LLC.
办公地址：
大浪街道同胜社区三合华侨二区8号207
深圳市
龙华区
广东省
518000
CN",FBM,,,,Y,,,8.8 ounces,4.33 x 4.33 x 2.36 inches,2023-06-28
,B0BYSD57JF,,Ruiya,2PCS Rivian R1T/R1S Door Side Storage Box 2022+ Rivian R1T/R1S ABS Door Tray Organizer Rivian R1T/R1S Accessories Secondary Storage Box Compatible with 2022 2023 Rivian R1T/R1S(Front Door),https://m.media-amazon.com/images/I/41z7xZV4CPL._AC_US200_.jpg,B0BYSD57JF,Automotive:Interior Accessories:Consoles & Organizers,Automotive,"186,250","1,103,560",320%,Automotive Consoles & Organizers,3952,1,"-5,000%",18,-50%,18.88,,64%,4.08,,,,,2023-03-16,FBA,6,1,2,R U I Y A,CN,"公司名称：Shenzhen Hengda Electronic Communication Co., Ltd.
办公地址：
大浪街道
高峰社区三合路1号5栋330室
深圳市
龙华区
广东省
518109
CN",FBA,,,,,,,6.1 ounces,3 x 2 x 1 inches,2023-06-21
