主图,ASIN,SKU,品牌,商品标题,商品主图,父体,类目路径,大类目,大类BSR,大类BSR增长数,大类BSR增长率,小类目,小类BSR,月销量,月销量增长率,月销售额($),月销售额增长率,价格($),Q&A,毛利率,FBA运费($),评分数,留评率,评分,月新增评分数,上架时间,配送方式,LQS,变体数,卖家数,BuyBox卖家,卖家所属地,卖家信息,BuyBox类型,Best Seller标识,Amazon's Choice,New Release标识,A+页面,视频介绍,AC关键词,重量,体积,最近更新
,B08VGGV59J,Color: for GMC,Moolily,Tire Valve Stem Caps Metal Car Wheel Air Valve Caps Suit for GMC Terrain Acadia Yukon Canyon Sierra Savana Logo Styling Decoration Accessories，5 Pcs Silver,https://m.media-amazon.com/images/I/41NvGfZuqzL._AC_US200_.jpg,B08VGD2V4S,Automotive:Tires & Wheels:Accessories & Parts:Valve Stems & Caps:Stem Caps,Automotive,"60,755","297,373",489%,Tire Valve Stem Caps,1338,13,,116,,8.99,,,,234,0.00%,4.60,0,2021-01-30,FBA,8,6,1,,,,FBA,,,,,,,0.705 ounces,4 x 3 x 0.3 inches,2023-06-12
,B08Y7TBKTF,,MAXMILO,MAXMILO 4Pcs for GMC Canyon Door Sill Protector Reflective 4D Carbon Fiber Leather Sticker Decoration Door Entry Guard Door Sill Scuff Plate Stickers Auto Accessories for GMC Canyon (Red),https://m.media-amazon.com/images/I/51xUOH47CnL._AC_US200_.jpg,B08Y7TBKTF,Automotive:Interior Accessories:Door Entry Guard,Automotive,"136,073","635,795","1,053%",Automotive Door Entry Guard,362,13,"-10,000%",220,-100%,16.99,,62%,3.86,143,0.00%,4.50,0,2021-03-06,FBA,8,1,1,zhijiangshizuoyuanshangmaoyouxiangongsi1,CN,"公司名称：zhijiangshizuoyuanshangmaoyouxiangongsi
办公地址：
董市镇
曹店村三组52号
宜昌市
枝江市
湖北省
443000
CN",FBA,,Y,,,,Automotive Door Entry Guard by MAXMILO,2.39 ounces,12.4 x 2.76 x 0.47 inches,2023-07-03
,B09XTSMMF6,,Korlot,Carbon Fiber Inner Front Door Handle Patch Cover Trims Accessories for Chevrolet Colorado 2015-2022 for GMC Canyon 2015-2022,https://m.media-amazon.com/images/I/41RkDT6afBL._AC_US200_.jpg,B09XTSMMF6,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Door Handles,Automotive,"227,181","75,327",22%,Automotive Interior Door Handles,674,13,"13,300%",271,133%,20.90,,65%,4.08,35,15.38%,4.60,2,2022-04-12,FBA,8,1,2,Just-AutoTrims,CN,公司名称：CHEN SUN,FBA,,,,,,,2.39 ounces,9.45 x 4.06 x 1.3 inches,2023-06-30
,B07GHYZVVH,,YHTAUTO,"YHTAUTO Set of 4 Mud Flaps Splash Guards Accessories Replacement for Chevrolet Colorado GMC Canyon 2015-2023, Without Fender Flares and Cladding, Front and Rear LH RH, Black",https://images-na.ssl-images-amazon.com/images/I/41h+5XiW+XL._AC_US200_.jpg,B07GHYZVVH,Automotive:Exterior Accessories:Mud Flaps & Splash Guards,Automotive,"479,914","-117,766",-25%,Wheel & Tire Mud Flaps & Splash Guards,897,11,"70,000%",637,700%,57.98,,61%,13.93,29,18.18%,4.50,2,2018-08-14,FBA,10,1,2,YTAUTOPARTS,CN,"公司名称：Xiamen Zanyu Information Technology Co., Ltd",FBA,,,,Y,,,3.79 pounds,18.25 x 12 x 6.5 inches,2023-06-26
,B09CY6P87X,Size: 2015-2022 GMC Canyon Windshield Sunshade,T TGBROS,T TGBROS Windshield Sun Shade Custom Fit for 2015-2022 GMC Canyon Accessories Foldable Sun Shield Reflective Polyester Sun Visor Cover Block Heat and Sun Protection,https://images-na.ssl-images-amazon.com/images/I/31NRQ6wfBmL._AC_US200_.jpg,B0C49B2FJS,Automotive:Interior Accessories:Sun Protection:Sunshades:Windshield Sunshades,Automotive,"338,993","81,861",24%,Automotive Windshield Sunshades,4033,10,"5,000%",266,50%,26.66,,64%,5.69,25,0.00%,4.40,0,2021-08-17,FBA,,2,1,Flymotor-US,CN,"公司名称：Guangzhou Hui Future Technology Co., Ltd.
办公地址：
机场路1438号正阳大厦8楼X194号
广州市
白云区
广东省
510080
CN",FBA,,,,Y,,,10.8 ounces,13.23 x 11.46 x 1.61 inches,2023-06-27
,B0BQ1P8VV4,,RT-TCZ,"RT-TCZ Carbon Fiber Center Console Gear Shift Panel Side Trim Cover Decoration Interior Accessories for Chevrolet Colorado 2014-2023,for GMC Canyon 2014-2022",https://m.media-amazon.com/images/I/51akN5rHK6L._AC_US200_.jpg,B0BQ1P8VV4,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"192,495","640,978",531%,Automotive Center Consoles,1618,8,,399,,49.99,,77%,4.24,,,,,2022-12-13,FBA,,1,1,AutoHeaven,CN,"公司名称：shenzhenshirongtongqicheyongpinzhizaoyouxiangongsi
电话号码：1-772-242-0923
办公地址：
平湖街道白泥坑麻布路12号20栋2楼
深圳市
龙岗区
广东
518000
CN",FBA,,,,Y,,,3.53 ounces,12.6 x 6.3 x 1.18 inches,2023-06-30
,B08V89ZHX8,Color: Silver,BTOZRF,Replacement Key Fob Case Shell Fit for GMC Sierra Canyon Chevy Chevrolet Silverado Colorado M3N-32337100 Accessories 4 Buttons Keyless Entry Remote Car Key Housing Casing Outer Cover (Silver),https://images-na.ssl-images-amazon.com/images/I/41vp85xJUNL._AC_US200_.jpg,B08V93BDXD,Automotive:Interior Accessories:Anti-Theft:Keyless Entry Systems,Automotive,"303,568","-122,487",-29%,"Antitheft Keyless Entry Systems
Key Shells","2220
2628",7,"-3,300%",66,-33%,9.49,,51%,3.22,92,0.00%,4.10,0,2020-11-23,FBA,7,2,1,BTOZRF,CN,公司名称：HU BIBIN,FBA,,,,,,,0.95 ounces,4.8 x 2.6 x 0.6 inches,2023-06-08
,B0B5BFY42T,Style: Tubular Black,TAC TRUCK ACCESSORIES COMPANY,TAC Arrow Side Steps Running Boards Compatible with 2015-2022 Chevy Colorado/GMC Canyon Crew Cab Truck Pickup 5” Aluminum Texture Black Step Rails Nerf Bars Lightweight Off-Road Accessories 2Pcs,https://images-na.ssl-images-amazon.com/images/I/31Hojg+oDWL._AC_US200_.jpg,B0BSRSZWK7,Automotive:Exterior Accessories:Running Boards & Steps:Running Boards,Automotive,"574,373","123,309",21%,Running Boards,684,6,"21,400%","1,199",214%,199.99,42,62%,46.77,6,0.00%,5.00,0,2022-06-27,AMZ,9,2,2,Amazon,,,AMZ,,,,Y,,,500 Pounds,79.5 x 10.8 x 7.9 inches,2023-06-19
,B0BQ1RHS1K,,RT-TCZ,"RT-TCZ Carbon Fiber Headlight Switch Button Panel Trim Cover Decoration Interior Accessories for Chevrolet Colorado 2014-2023,for GMC Canyon 2014-2022",https://images-na.ssl-images-amazon.com/images/I/41KI1MQTZ1L._AC_US200_.jpg,B0BQ1RHS1K,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Interior Switches:Headlight,Automotive,"660,465","-383,851",-58%,Automotive Headlight Switches,446,6,,149,,24.99,,70%,3.86,,,,,2022-12-13,FBA,,1,1,AutoHeaven,CN,"公司名称：shenzhenshirongtongqicheyongpinzhizaoyouxiangongsi
电话号码：1-772-242-0923
办公地址：
平湖街道白泥坑麻布路12号20栋2楼
深圳市
龙岗区
广东
518000
CN",FBA,,,,Y,,,2.39 ounces,8.66 x 3.15 x 0.79 inches,2023-06-29
,B0BSGF5P3R,,Wailtnb,Wailtnb Floor Mats Custom for Chevy Colorado 2015-2022 Crew Cab/GMC Canyon Crew Cab All Weather Protection TPE Waterproof Non-Slip Durable Floor Liners Full Set Black Accessories,https://m.media-amazon.com/images/I/31Jn0xdWgTL._AC_US200_.jpg,B0BSGF5P3R,Automotive:Interior Accessories:Floor Mats & Cargo Liners:Floor Mats,Automotive,"234,111","-269,254",-38%,Automotive Floor Mats,2094,6,0%,719,0%,119.99,,73%,13.93,2,0.00%,5.00,0,2023-01-16,FBA,7,1,1,PEIRAN-US,CN,"公司名称：jinanpeirandianzishangwuyouxiangongsi
办公地址：
棋盘东街6号
7号楼2单元103号
济南市
历下区
山东省
250000
CN",FBA,,,,,,,9.33 pounds,"30""L x 22""W x 4""Th",2023-06-30
,B0BQ1WF43V,,RT-TCZ,"RT-TCZ Carbon Fiber Center Console Multimedia Navigation GPS Panel Trim Cover Decoration Sticker Interior Accessories for Chevrolet Colorado 2014-2023,for GMC Canyon 2014-2022",https://images-na.ssl-images-amazon.com/images/I/51BZk1aKcDL._AC_US200_.jpg,B0BQ1WF43V,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"1,065,421","-592,182",-56%,Automotive Center Consoles,5383,5,,269,,53.99,,76%,4.75,1,0.00%,5.00,0,2022-12-13,FBA,7,1,1,AutoHeaven,CN,"公司名称：shenzhenshirongtongqicheyongpinzhizaoyouxiangongsi
电话号码：1-772-242-0923
办公地址：
平湖街道白泥坑麻布路12号20栋2楼
深圳市
龙岗区
广东
518000
CN",FBA,,,,Y,,,14.4 ounces,14.96 x 11.81 x 0.79 inches,2023-06-21
,B00KZCH6K0,,TAC TRUCK ACCESSORIES COMPANY,TAC Side Steps Fit 2004-2012 Chevy Colorado Crew Cab/GMC Canyon Crew Cab Pickup Truck 3&quot; Black Side Bars Nerf Bars Step Rails Running Boards Off Road Exterior Accessories (2 Pieces Running Boards),https://images-na.ssl-images-amazon.com/images/I/31xUxGlTFUL._AC_US200_.jpg,B00KZCH6K0,Automotive:Exterior Accessories:Running Boards & Steps:Running Boards,Automotive,"306,564","222,210",72%,Running Boards,2459,3,0%,494,0%,169.99,5,62%,37.95,29,33.33%,4.60,1,2014-06-13,FBM,,1,1,TSS_USA,US,公司名称：California,FBM,,,,Y,,,42 pounds,84 x 15 x 5 inches,2023-06-12
,B09MSDLSVS,,CLIM ART,"CLIM ART Incredibly Durable Rain Guards for Chevrolet (Chevy) Colorado/GMC Canyon 2015-2022 Crew Cab, Original Tape-on Window Deflectors, Vent Deflector,Window Visors, Car Accessories, 4pcs. - 415082",https://images-na.ssl-images-amazon.com/images/I/51+90obIMkL._AC_US200_.jpg,B09MSDLSVS,Automotive:Replacement Parts:Body & Trim:Body,Automotive,"319,094","1,154,016",362%,"Side Window Wind Deflectors & Visors
Automotive Body Parts","7353
153856",3,0%,209,0%,69.99,6,67%,12.25,6,0.00%,4.60,0,2021-08-28,FBA,9,1,1,Spark Lines Inc,US,"公司名称：Spark Lines Inc
办公地址：
1 S Corporate Drive, Suite C
RIVERDALE
NJ
07457
US",FBA,,,,Y,,,2.18 pounds,45.7 x 10 x 1.6 inches,2023-06-12
,B0BM92QSPG,,CUCHIYUN,CUCHIYUN Center Console Organizer Tray Storage Box Compatible with Chevy Colorado &amp; GMC Canyon Accessories 2022 2021-2015 Interior Accessories Armrest Insert Tray,https://images-na.ssl-images-amazon.com/images/I/51zPiYcQ2DL._AC_US200_.jpg,B0BM92QSPG,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"214,268","1,171,914",547%,Automotive Center Consoles,9663,3,,52,,17.58,,53%,5.69,,,,,2022-11-14,FBA,6,1,2,LOYZOEU,CN,"公司名称：Fuzhou Minghui Decoration Engineering Co., Ltd
办公地址：
建新镇金山大道48号
花乡明珠B区8号楼104单元
福州市
仓山区
福建省
350000
CN",FBA,,,,,,,6.7 ounces,10.08 x 6.85 x 3.07 inches,2023-06-12
,B0BYCGD8QP,Color: black,BSAMZO,Key Fob Cover Case Shell for Soft TPU Protector Car Key for Accessories Compatible with Chevy Chevrolet Colorado Silverado Silverado Suburban Tahoe GMC Canyon Sierra 1500 2500 (Black),https://images-na.ssl-images-amazon.com/images/I/41iyabXDIXL._AC_US200_.jpg,B0BYCF94KF,Automotive:Interior Accessories:Anti-Theft:Keyless Entry Systems,Automotive,"1,114,959","-260,033",-23%,Antitheft Keyless Entry Systems,5402,3,0%,26,0%,8.99,,49%,3.22,,,,,2023-03-13,FBA,,3,1,BSAMZO,CN,公司名称：jinzhongshiyuciquzhishizhuangshishejishi,FBA,,,,,,,1.41 ounces,5.31 x 3.35 x 0.67 inches,2023-06-20
,B09XBPKVMS,Color: Silver,KEEGTBOX,KEEGTBOX Center Console AC Air Conditioner Button Knob Cover 4WD Light Switch Ring Trim Compatible with GMC Canyon Chevy Colorado 2015-2022 Knob Covers Interior Accessories (Silver),https://images-na.ssl-images-amazon.com/images/I/51XkuHU3P5L._AC_US200_.jpg,B09XBPXW7B,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"670,242","97,824",15%,"Automotive Replacement Heater Control Switches
Automotive Center Consoles","627
5498",2,"15,000%",43,150%,21.99,,70%,3.22,15,0.00%,3.30,0,2022-04-05,FBA,,3,1,MXAUTO Store,CN,"公司名称：guangzhoumuxuandianzishangwuyouxiangongsi
办公地址：
锐丰三街2号613房
广州市
黄埔区
广东省
510700
CN",FBA,,,,,,,0.634 ounces,7.17 x 4.13 x 0.67 inches,2023-06-17
,B0BKQGNS9B,,Huray,"Huray LED Tail Lights for Chevy Colorado 2016-2022/ GMC Canyon 2015-2021, Smoked Lens Tail Lamp Assembly Chevy Colorado Accessories Driver and Passenger Side",https://images-na.ssl-images-amazon.com/images/I/51c6IpeJm5L._AC_US200_.jpg,B0BKQH18T4,"Automotive:Lights & Lighting Accessories:Lighting Assemblies & Accessories:Brake & Tail Light Assemblies, Parts & Accessories:Tail Light Assemblies",Automotive,"1,057,419","-470,673",-45%,Automotive Tail Light Assemblies,6805,2,"5,000%",439,50%,219.99,,77%,16.87,5,0.00%,3.00,0,2022-10-26,FBA,9,1,1,Huray,US,"公司名称：Changzhou Yule Electronic Commerce Co., Ltd.
办公地址：
C/O 13725 Pipeline Avenue Chino California",FBA,,,,Y,,,8.48 pounds,18.4 x 11.7 x 11.2 inches,2023-06-22
,B0BWYFDGSK,,RENEECOVER,"Liner Accessories Compatible for Chevy Colorado GMC Canyon Crew Cab 2022-2015 Front Back Door Pockets Inserts, Interior Center Console Liners, Cup Holder Mats, Rubber Storage Kits [Red Trim]",https://m.media-amazon.com/images/I/518mvzxPZDL._AC_US200_.jpg,B0C6DVRVJ3,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"230,303","-119,913",-27%,Automotive Center Consoles,1774,2,,37,,18.88,,63%,4.24,3,,4.60,,2023-02-26,FBA,5,1,1,RENEECOVER,CN,"公司名称：Foshan Qishun Plastic Products Co., Ltd.
办公地址：
杏坛镇高赞二环路8号顺德智富园2栋203
佛山
顺德区
广东省
528325
CN",FBA,,,,,,,9.1 ounces,13.07 x 6.61 x 1.06 inches,2023-06-29
,B0C1C4WVRP,Color: Leather Black,TripleAliners,TripleAliners Console Orgaznier with Leather Trim Compatible with Chevy Colorado GMC Canyon Accessories 2022 2021 2015-2020 Armrest Insert Tray (Leather Black),https://m.media-amazon.com/images/I/41-3lERrUUL._AC_US200_.jpg,B0C1C2L9BF,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"217,430","457,502",252%,Automotive Center Consoles,1857,2,,35,,17.99,,55%,5.40,1,0.00%,5.00,0,2023-04-02,FBA,7,2,1,TripleAliner,CN,"公司名称：guangzhoushidingdiankejiyouxiangongsi
办公地址：
高科路32,34号B1栋南座第二层211-154房
广州市
天河区
广东省
510520
CN",FBA,,,,,,,8.5 ounces,9.49 x 6.89 x 2.72 inches,2023-06-27
,B0B753SW67,,X AUTOHAUX,X AUTOHAUX Central Control Gear Shift Panel Cover Trim Accessories for Chevrolet Colorado for GMC Canyon 2015 2016 2017 2018 2019 2020 2021 2022 Black Carbon Fiber Pattern,https://images-na.ssl-images-amazon.com/images/I/41QRj0He7qL._AC_US200_.jpg,B0B753SW67,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"649,129","649,270",100%,Automotive Center Consoles,8476,1,0%,46,0%,46.99,,73%,5.69,3,0.00%,4.40,0,2022-07-19,FBA,9,1,2,uxcell,CN(HK),"公司名称：Dragonmarts Company Limited
办公地址：
Room 1111, 11/F., Metroplaza, Tower 2
223 Hing Fong Road
Kwai Fong
New Territories
0000
HK",FBA,,,,Y,,,9.1 ounces,13.54 x 10.24 x 1.73 inches,2023-06-12
,B0B755P13M,,X AUTOHAUX,X AUTOHAUX Central Navigation Screen Panel Trim Middle Air Outlet Vent Cover Accessories for Chevrolet Colorado 2015-2022 for GMC Canyon 2015-2022 Black Carbon Fiber Pattern,https://images-na.ssl-images-amazon.com/images/I/31vRh4hySDL._AC_US200_.jpg,B0B755P13M,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"1,324,516","-647,304",-49%,Automotive Center Consoles,4200,1,0%,28,0%,28.49,,59%,7.49,,,,,2022-07-19,FBA,7,1,2,uxcell,CN(HK),"公司名称：Dragonmarts Company Limited
办公地址：
Room 1111, 11/F., Metroplaza, Tower 2
223 Hing Fong Road
Kwai Fong
New Territories
0000
HK",FBA,,,,Y,,,13.9 ounces,16.97 x 12.05 x 2.52 inches,2023-06-24
,B0BQ1LKS5C,,RT-TCZ,"RT-TCZ Carbon Fiber Center Console Control Side Air Vent Trim Cover Decoration Interior Accessories for Chevrolet Colorado 2014-2023,for GMC Canyon 2014-2022",https://images-na.ssl-images-amazon.com/images/I/41VZLBK2KeL._AC_US200_.jpg,B0BQ1LKS5C,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"819,914","258,471",32%,Automotive Center Consoles,3218,1,,16,,16.99,,62%,3.86,,,,,2022-12-13,FBA,7,1,1,AutoHeaven,CN,"公司名称：shenzhenshirongtongqicheyongpinzhizaoyouxiangongsi
电话号码：1-772-242-0923
办公地址：
平湖街道白泥坑麻布路12号20栋2楼
深圳市
龙岗区
广东
518000
CN",FBA,,,,Y,,,1.13 ounces,3.31 x 3.27 x 1.26 inches,2023-07-04
,B01FHCYMGS,Size: Tubular Style Black,TAC TRUCK ACCESSORIES COMPANY,TAC Bull Bar Custom Fit 2015-2022 Chevy Colorado (Exclude ZR2) / 2015-2022 GMC Canyon Pickup Truck 3 inches Black Front Brush Bumper Guard Grille Guard Push Guard Off Road Automotive Accessories,https://m.media-amazon.com/images/I/41DoEE137nL._AC_US200_.jpg,B0BF8Y3S8Z,Automotive:Exterior Accessories:Bumpers & Bumper Accessories:Bumper Guards,Automotive,"765,921",,,Bumper Guards,660,0,"3,300%",0,33%,169.99,113,,,383,,4.60,,2016-05-10,FBM,9,5,1,TSS_USA,US,公司名称：California,FBM,,,,Y,,,25.7 pounds,41 x 25 x 11 inches,2023-06-28
,B08STDD36J,"Size: 1.75"" Thick - 2 Pack | Color: Black",Wheel Accessories Parts,Wheel Accessories Parts 1 Pc Hub Centric Wheel Spacers 6 on 120mm 6x120mm 1.75&quot; Thick 14mm 1.50 14x1.50mm Thread Stud 66.90mm Hub Fits 2015 + Chevy Colorado 2018 + Traverse 2015 + GMC Acadia Canyon,https://m.media-amazon.com/images/I/41zKajE72DL._AC_US200_.jpg,B0C5BNG6S3,Automotive:Tires & Wheels:Accessories & Parts:Wheel Accessories & Parts:Wheel Adapters & Spacers,Automotive,"2,041,882",,,Wheel Adapters & Spacers,4824,0,"-10,000%",0,-100%,84.23,,,,4,,3.10,,2021-01-11,FBA,9,2,1,,,,FBA,,,,Y,,,5.14 pounds,7.8 x 7.24 x 4.84 inches,2023-06-23
,B09D7X8H2R,,BIXUAN,BIXUAN Colorado 2021 Glove Box Organizer for 2015-2020 2021 Chevy Colorado Z71/GMC Canyon Glove Compartment Organizer Insert Divider Storage Interior Accessories,https://m.media-amazon.com/images/I/41y6-npdqfL._AC_US200_.jpg,B09D7X8H2R,Automotive:Interior Accessories:Consoles & Organizers:Glove Box Organizers,Automotive,"592,116",,,Glove Box Organizers,579,0,,0,,22.76,,,,6,,4.60,,2021-08-19,FBA,9,1,2,KuoXianShangMaoYouXianGongSi,CN,"公司名称：GuiZhouKuoXianShangMaoYouXianGongSi
办公地址：
ZhongHuaBeiLu
JinYinXinCun27-2Dong2Ceng2Hao
ZunYiShiHongHuaGangQu
GuiZhouSheng
563000
CN",FBA,,,,Y,,,15.2 ounces,16.3 x 8.43 x 0.87 inches,2023-06-11
,B09SYW7TC3,,auovo,AC Climate Control Knob Cover for 2022-2015 Chevy Colorado &amp; GMC Canyon Accessories Auto Exterior Lamp Controls Power Switch Cover Rings Decoration Trim for 2022 Colorado/Canyon 6PCS/Set,"https://m.media-amazon.com/images/I/51Cuoa7lETL._SX200_SY200_CR,0,0,200,200_.jpg",B09SYW7TC3,Automotive:Replacement Parts:Switches & Relays:Switches:Air Conditioning:Air Conditioning & Heater Control,Automotive,"1,631,579",,,Automotive Replacement Heater Control Switches,1104,0,,0,,11.99,,,,5,,3.60,,2022-02-20,FBA,7,1,1,Toppower,CN,"公司名称：Guangzhou Lidetaike Electronics Co., Ltd.
办公地址：
白云区联边彭上兴富路6号306房
广州市
广东省
510440
CN",FBA,,,,,,,1.13 Ounces,6.77 x 4.61 x 0.91 inches,2023-06-23
,B0BQ1BL2ZH,,RT-TCZ,"RT-TCZ Carbon Fiber Center Console Navigation GPS Screen Panel Frame Cover Decoration Interior Accessories for Chevrolet Colorado 2014-2023,for GMC Canyon 2014-2022",https://m.media-amazon.com/images/I/51m-Xs0uC3L._AC_US200_.jpg,B0BQ1BL2ZH,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"804,664","325,824",65%,Automotive Center Consoles,5430,0,"-10,000%",0,-100%,48.99,,70%,7.49,,,,,2022-12-13,FBA,7,1,1,AutoHeaven,CN,"公司名称：shenzhenshirongtongqicheyongpinzhizaoyouxiangongsi
电话号码：1-772-242-0923
办公地址：
平湖街道白泥坑麻布路12号20栋2楼
深圳市
龙岗区
广东
518000
CN",FBA,,,,Y,,,11.3 ounces,15.91 x 12.32 x 2.64 inches,2023-06-29
,B0BQ215MLM,,RT-TCZ,"RT-TCZ Carbon Fiber Inner Door Handle Bowl Trim Cover Inner Grab Handle Trim Cover Decoration Interior Accessories for Chevrolet Colorado 2014-2022,for GMC Canyon 2014-2022",https://m.media-amazon.com/images/I/518CCvfMVGL._AC_US200_.jpg,B0BQ215MLM,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Door Handles,Automotive,"3,091,431",,,"Automotive Interior Door Handles
Automotive Body Parts","10769
349495",0,,0,,49.99,,,,,,,,2022-12-13,FBA,,1,1,AutoHeaven,CN,"公司名称：shenzhenshirongtongqicheyongpinzhizaoyouxiangongsi
电话号码：1-772-242-0923
办公地址：
平湖街道白泥坑麻布路12号20栋2楼
深圳市
龙岗区
广东
518000
CN",FBA,,,,Y,,,3.84 ounces,"8""L x 4""W",2023-06-27
