主图,ASIN,SKU,品牌,商品标题,商品主图,父体,类目路径,大类目,大类BSR,大类BSR增长数,大类BSR增长率,小类目,小类BSR,月销量,月销量增长率,月销售额($),月销售额增长率,价格($),Q&A,毛利率,FBA运费($),评分数,留评率,评分,月新增评分数,上架时间,配送方式,LQS,变体数,卖家数,BuyBox卖家,卖家所属地,卖家信息,BuyBox类型,Best Seller标识,Amazon's Choice,New Release标识,A+页面,视频介绍,AC关键词,重量,体积,最近更新
,B09MSDLSVS,,CLIM ART,"CLIM ART Incredibly Durable Rain Guards for Chevrolet (Chevy) Colorado/GMC Canyon 2015-2022 Crew Cab, Original Tape-on Window Deflectors, Vent Deflector,Window Visors, Car Accessories, 4pcs. - 415082",https://images-na.ssl-images-amazon.com/images/I/51+90obIMkL._AC_US200_.jpg,B09MSDLSVS,Automotive:Replacement Parts:Body & Trim:Body,Automotive,"319,094","1,154,016",362%,"Side Window Wind Deflectors & Visors
Automotive Body Parts","7353
153856",3,0%,209,0%,69.99,6,67%,12.25,6,0.00%,4.60,0,2021-08-28,FBA,9,1,1,Spark Lines Inc,US,"公司名称：Spark Lines Inc
办公地址：
1 S Corporate Drive, Suite C
RIVERDALE
NJ
07457
US",FBA,,,,Y,,,2.18 pounds,45.7 x 10 x 1.6 inches,2023-06-12
,B0BYCGD8QP,Color: black,BSAMZO,Key Fob Cover Case Shell for Soft TPU Protector Car Key for Accessories Compatible with Chevy Chevrolet Colorado Silverado Silverado Suburban Tahoe GMC Canyon Sierra 1500 2500 (Black),https://images-na.ssl-images-amazon.com/images/I/41iyabXDIXL._AC_US200_.jpg,B0BYCF94KF,Automotive:Interior Accessories:Anti-Theft:Keyless Entry Systems,Automotive,"1,114,959","-260,033",-23%,Antitheft Keyless Entry Systems,5402,3,0%,26,0%,8.99,,49%,3.22,,,,,2023-03-13,FBA,,3,1,BSAMZO,CN,公司名称：jinzhongshiyuciquzhishizhuangshishejishi,FBA,,,,,,,1.41 ounces,5.31 x 3.35 x 0.67 inches,2023-06-20
,B0BZNPHMLN,,Canvcle,Canvcle Sunshades for Chevrolet/Chevy Colorado 2015-2022 Accessories Windshield Sunshade Side Rear Windows Sun Visor Privacy Protection Keep Vehicle Cool Black 5PCS,https://m.media-amazon.com/images/I/41wd6rl9BaL._AC_US200_.jpg,B0BZNPHMLN,Automotive:Interior Accessories:Sun Protection:Sunshades:Windshield Sunshades,Automotive,"206,566",,,Automotive Windshield Sunshades,2349,3,,188,,62.88,,66%,12.25,,,,,2023-03-26,FBA,7,1,1,XINI,CN,"公司名称：Guangzhou Xi Ni trade co., LTD
办公地址：
广州大道中1268号803A (3036室)",FBA,,,,Y,,,1.63 pounds,23.54 x 17.6 x 2.05 inches,2023-06-29
,B09SB58Q1Z,,Shademax,Shademax Custom Fit for Center Console Cover 2015-2022 Chevrolet Colorado Armrest Cover Center Console Pad Car Interior Accessories PU Leather Armrest Seat Box Cover Protector,https://images-na.ssl-images-amazon.com/images/I/41dfcpRdkcL._AC_US200_.jpg,B09SB58Q1Z,"Automotive:Replacement Parts:Body & Trim:Trim:Interior:Armrests, Parts & Accessories:Armrests",Automotive,"284,548","323,198",114%,Automotive Armrests,1126,2,"-1,000%",48,-10%,24.33,,62%,5.69,25,0.00%,3.70,0,2022-02-10,FBA,9,1,2,Shademax-US,CN,公司名称：Guang zhou hua di shi ye you xian gong si,FBA,,,,Y,,,3.52 ounces,12.09 x 9.17 x 2.17 inches,2023-06-17
,B0BZP773D9,Size: for Chevrolet Colorado,Sawuaa,"Custom-Fit for Chevrolet Windshield Sun Shade Umbrella, 360°Rotation Bendable Car Umbrella Sunshade Cover UV Block Car Front Window, Designed for Chevrolet Accessories (for Chevrolet Colorado)",https://images-na.ssl-images-amazon.com/images/I/41-U+Rz1u9L._AC_US200_.jpg,B0BZP7NWXQ,Automotive:Interior Accessories:Sun Protection:Sunshades:Windshield Sunshades,Automotive,"395,634","347,062",88%,Automotive Windshield Sunshades,6985,2,,79,,39.99,5,73%,4.75,1,0.00%,3.00,0,2023-03-21,FBA,8,32,1,Sawuaa,CN,"公司名称：hangzhoulutudianzishangwuyouxiangongsi
办公地址：
中国（浙江）自由贸易试验区杭州市滨江区长河街道南环路1568号寰诺科技大厦1621室",FBA,,,,Y,,,14.1 ounces,13.5 x 3 x 3 inches,2023-06-29
,B0B753SW67,,X AUTOHAUX,X AUTOHAUX Central Control Gear Shift Panel Cover Trim Accessories for Chevrolet Colorado for GMC Canyon 2015 2016 2017 2018 2019 2020 2021 2022 Black Carbon Fiber Pattern,https://images-na.ssl-images-amazon.com/images/I/41QRj0He7qL._AC_US200_.jpg,B0B753SW67,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"649,129","649,270",100%,Automotive Center Consoles,8476,1,0%,46,0%,46.99,,73%,5.69,3,0.00%,4.40,0,2022-07-19,FBA,9,1,2,uxcell,CN(HK),"公司名称：Dragonmarts Company Limited
办公地址：
Room 1111, 11/F., Metroplaza, Tower 2
223 Hing Fong Road
Kwai Fong
New Territories
0000
HK",FBA,,,,Y,,,9.1 ounces,13.54 x 10.24 x 1.73 inches,2023-06-12
,B0B755P13M,,X AUTOHAUX,X AUTOHAUX Central Navigation Screen Panel Trim Middle Air Outlet Vent Cover Accessories for Chevrolet Colorado 2015-2022 for GMC Canyon 2015-2022 Black Carbon Fiber Pattern,https://images-na.ssl-images-amazon.com/images/I/31vRh4hySDL._AC_US200_.jpg,B0B755P13M,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"1,324,516","-647,304",-49%,Automotive Center Consoles,4200,1,0%,28,0%,28.49,,59%,7.49,,,,,2022-07-19,FBA,7,1,2,uxcell,CN(HK),"公司名称：Dragonmarts Company Limited
办公地址：
Room 1111, 11/F., Metroplaza, Tower 2
223 Hing Fong Road
Kwai Fong
New Territories
0000
HK",FBA,,,,Y,,,13.9 ounces,16.97 x 12.05 x 2.52 inches,2023-06-24
,B0BKJSDB1D,,CheroCar,"CheroCar Central Navigation Screen Panel Middle Air Outlet AC Vent Cover Trims Accessories Compatible with Chevrolet Colorado 2014-2022,Carbon Fiber",https://images-na.ssl-images-amazon.com/images/I/51+U8UIGmWL._AC_US200_.jpg,B0BKJSDB1D,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"501,478","970,011",193%,Automotive Center Consoles,4608,1,"-10,000%",53,-100%,53.99,,71%,7.49,,,,,2022-10-26,FBA,8,1,1,Off-road King,CN,"公司名称：Shenzhen Huamao Chepin.,LTD",FBA,,,,Y,,,1.01 pounds,15.94 x 12.44 x 2.52 inches,2023-06-12
,B0BKJWDXGP,,CheroCar,"CheroCar Inner Front Door Handle Cover Trims Accessories Compatible with Chevrolet Colorado 2015-2022,Carbon Fiber",https://images-na.ssl-images-amazon.com/images/I/41GH35s9X1L._AC_US200_.jpg,B0BKJWDXGP,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Door Handles,Automotive,"565,167","666,215",118%,Automotive Interior Door Handles,1777,1,0%,34,0%,34.99,,73%,4.08,1,0.00%,4.00,0,2022-10-26,FBA,9,1,1,Off-road King,CN,"公司名称：Shenzhen Huamao Chepin.,LTD",FBA,,,,Y,,,3.84 ounces,1 x 1 x 1 inches,2023-06-12
,B0BQ1LKS5C,,RT-TCZ,"RT-TCZ Carbon Fiber Center Console Control Side Air Vent Trim Cover Decoration Interior Accessories for Chevrolet Colorado 2014-2023,for GMC Canyon 2014-2022",https://images-na.ssl-images-amazon.com/images/I/41VZLBK2KeL._AC_US200_.jpg,B0BQ1LKS5C,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"819,914","258,471",32%,Automotive Center Consoles,3218,1,,16,,16.99,,62%,3.86,,,,,2022-12-13,FBA,7,1,1,AutoHeaven,CN,"公司名称：shenzhenshirongtongqicheyongpinzhizaoyouxiangongsi
电话号码：1-772-242-0923
办公地址：
平湖街道白泥坑麻布路12号20栋2楼
深圳市
龙岗区
广东
518000
CN",FBA,,,,Y,,,1.13 ounces,3.31 x 3.27 x 1.26 inches,2023-07-04
,B0BQ1W336W,,RT-TCZ,"RT-TCZ Carbon Fiber Center Control Side Air Vent Trim Cover Decoration Interior Accessories for Chevrolet Colorado 2014-2023,for GMC Canyon 2014-2022",https://images-na.ssl-images-amazon.com/images/I/51bPzFRl0SL._AC_US200_.jpg,B0BQ1W336W,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"508,537","189,125",37%,Automotive Center Consoles,3301,1,,19,,19.99,,65%,4.08,,,,,2022-12-13,FBA,,1,1,AutoHeaven,CN,"公司名称：shenzhenshirongtongqicheyongpinzhizaoyouxiangongsi
电话号码：1-772-242-0923
办公地址：
平湖街道白泥坑麻布路12号20栋2楼
深圳市
龙岗区
广东
518000
CN",FBA,,,,Y,,,3.2 ounces,7.52 x 3.66 x 1.97 inches,2023-06-26
,B0BBYQNL7B,Size: 4 Button | Color: White,rasiarpio,rasiarpio For Chevrolet Colorado Tahoe Silverado Suburban For GMC For Yukon 4 Button Car Key Fob Cover TPU Smart Key Case Protection Shell Accessories (B Type) White,https://m.media-amazon.com/images/I/41nEoVMFquL._AC_US200_.jpg,B0BBZFPKJH,Automotive:Interior Accessories:Key Shells,Automotive,"1,177,030",,,Key Shells,6954,0,,0,,11.99,,,,,,,,2022-08-25,FBA,6,14,2,maibizi,CN,"公司名称：shenzhenshimaibizikejiyouxiangongsi
办公地址：
平湖街道禾花社区华南大道一号
华南国际皮革皮具原辅料物流区二期4G-122
深圳市
龙岗区
广东省
518000
CN",FBA,,,,,,,1.06 ounces,5.91 x 5.91 x 1.18 inches,2023-06-13
,B0BG2QVQNX,Size: Spark 2019-2022,GZBFTDH,"GZBFTDH Car Accessories Door Sill Protector, Compatible for Chevrolet Spark Tahoe Suburban Traverse Colorado Silverado Threshold Guard Scuff Plate, Auto Parts Door Entry Guard (Spark 2019-2022)",https://m.media-amazon.com/images/I/51W8lO+wwOL._AC_US200_.jpg,B0BG2R17P7,Automotive:Interior Accessories:Door Entry Guard,Automotive,"604,875",,,Automotive Door Entry Guard,1004,0,,0,,39.99,,,,,,,,2022-09-20,FBM,,5,1,,,,FBM,,,,,,,,,2023-06-19
,B0BQ1BL2ZH,,RT-TCZ,"RT-TCZ Carbon Fiber Center Console Navigation GPS Screen Panel Frame Cover Decoration Interior Accessories for Chevrolet Colorado 2014-2023,for GMC Canyon 2014-2022",https://m.media-amazon.com/images/I/51m-Xs0uC3L._AC_US200_.jpg,B0BQ1BL2ZH,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Center Consoles,Automotive,"804,664","325,824",65%,Automotive Center Consoles,5430,0,"-10,000%",0,-100%,48.99,,70%,7.49,,,,,2022-12-13,FBA,7,1,1,AutoHeaven,CN,"公司名称：shenzhenshirongtongqicheyongpinzhizaoyouxiangongsi
电话号码：1-772-242-0923
办公地址：
平湖街道白泥坑麻布路12号20栋2楼
深圳市
龙岗区
广东
518000
CN",FBA,,,,Y,,,11.3 ounces,15.91 x 12.32 x 2.64 inches,2023-06-29
,B0BQ215MLM,,RT-TCZ,"RT-TCZ Carbon Fiber Inner Door Handle Bowl Trim Cover Inner Grab Handle Trim Cover Decoration Interior Accessories for Chevrolet Colorado 2014-2022,for GMC Canyon 2014-2022",https://m.media-amazon.com/images/I/518CCvfMVGL._AC_US200_.jpg,B0BQ215MLM,Automotive:Replacement Parts:Body & Trim:Trim:Interior:Door Handles,Automotive,"3,091,431",,,"Automotive Interior Door Handles
Automotive Body Parts","10769
349495",0,,0,,49.99,,,,,,,,2022-12-13,FBA,,1,1,AutoHeaven,CN,"公司名称：shenzhenshirongtongqicheyongpinzhizaoyouxiangongsi
电话号码：1-772-242-0923
办公地址：
平湖街道白泥坑麻布路12号20栋2楼
深圳市
龙岗区
广东
518000
CN",FBA,,,,Y,,,3.84 ounces,"8""L x 4""W",2023-06-27
,B0BTSHC4Q9,,Hoolcar,"Hoolcar Interior Gear Shift Panel Trim Accessories Compatible with Chevrolet Colorado, Carbon Fiber",https://m.media-amazon.com/images/I/41D6xIjbheL._AC_US200_.jpg,B0BTSHC4Q9,Automotive:Replacement Parts,Automotive,"237,191",,,Automotive Replacement Parts,107043,0,,0,,34.99,,,,,,,,2022-12-24,FBA,,1,1,Saharaa Jesus,CN,公司名称：dongguanshiyuechengsujiaowujinzhipinyouxiangongsi,FBA,,,,,,,3.2 ounces,13.58 x 8.78 x 1.26 inches,2023-06-09
